Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM NGGAPULU,AMBON,2025-07-05 00:00:00,0.3933203937130056,2025-07-04 14:33:37.117983197,2025-07-05 00:00:00,2025-07-05 00:00:00,2025-07-05 03:00:00,0.0,0.0
KM TILONGKABILA,KENDARI,2025-07-05 03:00:00,0.4808201183203254,2025-07-04 15:27:37.141777124,2025-07-05 03:00:00,2025-07-05 03:00:00,2025-07-05 07:00:00,0.0,0.0
KM CIREMAI,NABIRE,2025-07-05 07:00:00,0.6419564155574002,2025-07-04 15:35:34.965695840,2025-07-05 07:00:00,2025-07-05 07:00:00,2025-07-05 09:00:00,0.0,0.0
KM LAMBELU,PANTOLOAN,2025-07-05 13:00:00,0.8064132844682091,2025-07-04 17:38:45.892221947,2025-07-05 13:00:00,2025-07-05 13:00:00,2025-07-05 15:00:00,0.0,0.0
KM SINABUNG,TERNATE,2025-07-05 04:00:00,0.3782612995530599,2025-07-04 18:55:18.223718618,2025-07-05 04:00:00,2025-07-05 04:00:00,2025-07-05 06:00:00,0.0,0.0
KM DOROLONDA,MANOKWARI,2025-07-05 05:00:00,0.4108421243462467,2025-07-04 19:08:23.240456484,2025-07-05 05:00:00,2025-07-05 05:00:00,2025-07-05 07:00:00,0.0,0.0
KM TATAMAILAU,AGATS,2025-07-05 12:00:00,0.6828602149123507,2025-07-04 19:36:40.877431575,2025-07-05 12:00:00,2025-07-05 12:00:00,2025-07-05 14:00:00,0.0,0.0
KM SANGIANG,BANDA,2025-07-05 04:00:00,0.3285359327208912,2025-07-04 20:06:54.495412917,2025-07-05 04:00:00,2025-07-05 04:00:00,2025-07-05 06:00:00,0.0,0.0
KM WILIS,LABUAN BAJO,2025-07-05 08:00:00,0.4638727814625363,2025-07-04 20:52:01.391681637,2025-07-05 08:00:00,2025-07-05 08:00:00,2025-07-05 09:00:00,0.0,0.0
KM SIRIMAU,KUPANG,2025-07-05 12:00:00,0.6100246028433143,2025-07-04 21:21:33.874314336,2025-07-05 12:00:00,2025-07-05 12:00:00,2025-07-05 19:00:00,0.0,0.0
KM SINABUNG,BITUNG,2025-07-05 16:00:00,0.7550964543199085,2025-07-04 21:52:39.666346760,2025-07-05 16:00:00,2025-07-05 16:00:00,2025-07-05 18:00:00,0.0,0.0
KM BINAIYA,BIMA,2025-07-05 13:00:00,0.6178726227932745,2025-07-04 22:10:15.805390660,2025-07-05 13:00:00,2025-07-05 13:00:00,2025-07-05 15:00:00,0.0,0.0
KM NGGAPULU,NAMLEA,2025-07-05 08:00:00,0.3925738752157515,2025-07-04 22:34:41.617181360,2025-07-05 08:00:00,2025-07-05 08:00:00,2025-07-05 10:00:00,0.0,0.0
KM TILONGKABILA,RAHA,2025-07-05 14:00:00,0.6162262794309489,2025-07-04 23:12:38.049457166,2025-07-05 14:00:00,2025-07-05 14:00:00,2025-07-05 15:00:00,0.0,0.0
KM BK SIGUNTANG,LEWOLEBA,2025-07-05 09:00:00,0.3539635150122637,2025-07-05 00:30:17.552302942,2025-07-05 09:00:00,2025-07-05 09:00:00,2025-07-05 12:00:00,0.0,0.0
KM AWU,WAINGAPU,2025-07-05 16:00:00,0.5841498420695477,2025-07-05 01:58:49.453645192,2025-07-05 16:00:00,2025-07-05 16:00:00,2025-07-05 19:00:00,0.0,0.0
KM KELIMUTU,KUMAI,2025-07-05 12:00:00,0.3805180770594368,2025-07-05 02:52:03.238142067,2025-07-05 12:00:00,2025-07-05 12:00:00,2025-07-05 14:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-07-05 07:00:00,0.1671092207640973,2025-07-05 02:59:21.763325984,2025-07-05 07:00:00,2025-07-05 07:00:00,2025-07-06 16:00:00,0.0,0.0
KM CIREMAI,SERUI,2025-07-05 16:00:00,0.525911445164269,2025-07-05 03:22:41.251137809,2025-07-05 16:00:00,2025-07-05 16:00:00,2025-07-05 18:00:00,0.0,0.0
KM AWU,ENDE,2025-07-05 05:00:00,0.0483379821353718,2025-07-05 03:50:23.598343504,2025-07-05 19:00:00,2025-07-05 19:00:00,2025-07-05 21:00:00,14.0,0.0
KM TILONGKABILA,BAU-BAU,2025-07-05 20:00:00,0.6198236639929922,2025-07-05 05:07:27.235431005,2025-07-05 20:00:00,2025-07-05 20:00:00,2025-07-05 22:00:00,0.0,0.0
KM BINAIYA,LABUAN BAJO,2025-07-05 23:00:00,0.656462260270928,2025-07-05 07:14:41.660712593,2025-07-05 23:00:00,2025-07-05 23:00:00,2025-07-06 01:00:00,0.0,0.0
KM DOROLONDA,SORONG,2025-07-05 19:00:00,0.3962259094737347,2025-07-05 09:29:26.081421468,2025-07-05 19:00:00,2025-07-05 19:00:00,2025-07-05 21:00:00,0.0,0.0
KM BK SIGUNTANG,KUPANG,2025-07-05 19:00:00,0.3671255736129234,2025-07-05 10:11:20.350439844,2025-07-05 19:00:00,2025-07-05 19:00:00,2025-07-05 23:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-05 21:00:00,0.4370404934765156,2025-07-05 10:30:39.701363631,2025-07-05 21:00:00,2025-07-05 21:00:00,2025-07-05 21:00:00,0.0,0.0
KM WILIS,BIMA,2025-07-05 18:00:00,0.3020965676550948,2025-07-05 10:44:58.856554601,2025-07-05 18:00:00,2025-07-05 18:00:00,2025-07-05 19:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-05 21:00:00,0.3647335534014946,2025-07-05 12:14:47.020986111,2025-07-05 21:00:00,2025-07-05 21:00:00,2025-07-06 07:00:00,0.0,0.0
KM LABOBAR,AMBON,2025-07-05 22:00:00,0.3740017936930235,2025-07-05 13:01:26.245024922,2025-07-05 22:00:00,2025-07-05 22:00:00,2025-07-06 01:00:00,0.0,0.0
KM LAWIT,SURABAYA,2025-07-06 01:00:00,0.4590404837582549,2025-07-05 13:58:58.902203288,2025-07-06 01:00:00,2025-07-06 01:00:00,2025-07-06 06:00:00,0.0,0.0
KM SANGIANG,GESER,2025-07-05 15:00:00,0.0276028791108787,2025-07-05 14:20:15.111244821,2025-07-05 15:00:00,2025-07-05 15:00:00,2025-07-05 17:00:00,0.0,0.0
KM TIDAR,SURABAYA,2025-07-06 06:00:00,0.6287345183220172,2025-07-05 14:54:37.337616980,2025-07-06 06:00:00,2025-07-06 06:00:00,2025-07-06 08:00:00,0.0,0.0
KM NGGAPULU,BAU-BAU,2025-07-06 08:00:00,0.6979575377167385,2025-07-05 15:14:56.468741273,2025-07-06 08:00:00,2025-07-06 08:00:00,2025-07-06 10:00:00,0.0,0.0
KM SIRIMAU,KALABAHI,2025-07-06 09:00:00,0.6795432284364512,2025-07-05 16:41:27.465063090,2025-07-06 09:00:00,2025-07-06 09:00:00,2025-07-06 11:00:00,0.0,0.0
KM BK SIGUNTANG,LEWOLEBA,2025-07-06 06:00:00,0.506587472450846,2025-07-05 17:50:30.842380248,2025-07-06 06:00:00,2025-07-06 06:00:00,2025-07-06 08:00:00,0.0,0.0
KM KELIMUTU,SEMARANG,2025-07-06 13:00:00,0.7975484824004399,2025-07-05 17:51:31.811120601,2025-07-06 13:00:00,2025-07-06 13:00:00,2025-07-06 18:00:00,0.0,0.0
KM LAMBELU,TARAKAN,2025-07-06 10:00:00,0.647912318484438,2025-07-05 18:27:00.375682943,2025-07-06 10:00:00,2025-07-06 10:00:00,2025-07-06 14:00:00,0.0,0.0
KM SINABUNG,BANGGAI,2025-07-06 09:00:00,0.5538974668491342,2025-07-05 19:42:23.258864236,2025-07-06 09:00:00,2025-07-06 09:00:00,2025-07-06 11:00:00,0.0,0.0
KM WILIS,WAIKELO,2025-07-06 06:00:00,0.3898355194497859,2025-07-05 20:38:38.211119538,2025-07-06 06:00:00,2025-07-06 06:00:00,2025-07-06 07:00:00,0.0,0.0
KM LABOBAR,BANDA,2025-07-06 09:00:00,0.5089821012753403,2025-07-05 20:47:03.946449812,2025-07-06 09:00:00,2025-07-06 16:00:00,2025-07-06 18:00:00,7.0,7.0
KM KELUD,BATAM,2025-07-06 05:00:00,0.3354883739460956,2025-07-05 20:56:53.804491059,2025-07-06 05:00:00,2025-07-06 05:00:00,2025-07-06 10:00:00,0.0,0.0
KM SANGIANG,FAK-FAK,2025-07-06 04:00:00,0.2602162705911,2025-07-05 21:45:17.314220931,2025-07-06 04:00:00,2025-07-06 04:00:00,2025-07-06 10:00:00,0.0,0.0
KM AWU,BIMA,2025-07-06 09:00:00,0.4133864569340835,2025-07-05 23:04:43.410120896,2025-07-06 09:00:00,2025-07-06 09:00:00,2025-07-06 11:00:00,0.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-07-06 13:00:00,0.5117903538213784,2025-07-06 00:43:01.313429834,2025-07-06 13:00:00,2025-07-06 13:00:00,2025-07-06 14:00:00,0.0,0.0
KM BK SIGUNTANG,MAUMERE,2025-07-06 14:00:00,0.4904525167671995,2025-07-06 02:13:44.902551314,2025-07-06 14:00:00,2025-07-06 14:00:00,2025-07-06 16:00:00,0.0,0.0
KM WILIS,WAINGAPU,2025-07-06 16:00:00,0.5497037873957892,2025-07-06 02:48:25.592769004,2025-07-06 16:00:00,2025-07-06 16:00:00,2025-07-06 20:00:00,0.0,0.0
KM LAMBELU,NUNUKAN,2025-07-06 20:00:00,0.6623501014807721,2025-07-06 04:06:12.951232060,2025-07-06 20:00:00,2025-07-06 20:00:00,2025-07-06 23:00:00,0.0,0.0
KM JETLINER,WANCI,2025-07-06 20:00:00,0.6451741670497021,2025-07-06 04:30:56.951966906,2025-07-06 20:00:00,2025-07-06 20:00:00,2025-07-06 22:00:00,0.0,0.0
KM SANGIANG,GESER,2025-07-06 22:00:00,0.7161911894100961,2025-07-06 04:48:41.081234969,2025-07-06 22:00:00,2025-07-06 22:00:00,2025-07-07 00:00:00,0.0,0.0
KM CIREMAI,JAYAPURA,2025-07-06 14:00:00,0.3034601587236438,2025-07-06 06:43:01.042286279,2025-07-06 14:00:00,2025-07-06 14:00:00,2025-07-06 20:00:00,0.0,0.0
KM TILONGKABILA,MAKASSAR,2025-07-06 20:00:00,0.4780810864798256,2025-07-06 08:31:33.794128143,2025-07-06 20:00:00,2025-07-06 20:00:00,2025-07-07 01:00:00,0.0,0.0
KM BINAIYA,MAKASSAR,2025-07-06 20:00:00,0.3938071780410804,2025-07-06 10:32:55.059817251,2025-07-06 20:00:00,2025-07-07 01:00:00,2025-07-07 07:00:00,5.0,5.0
KM SINABUNG,BAU-BAU,2025-07-07 03:00:00,0.6721659986395299,2025-07-06 10:52:04.857717544,2025-07-07 03:00:00,2025-07-07 03:00:00,2025-07-07 05:00:00,0.0,0.0
KM DOROLONDA,AMBON,2025-07-06 17:00:00,0.2501805985628341,2025-07-06 10:59:44.396284172,2025-07-06 17:00:00,2025-07-06 17:00:00,2025-07-06 20:00:00,0.0,0.0
KM AWU,BENOA,2025-07-07 08:00:00,0.830196933614065,2025-07-06 12:04:30.984935744,2025-07-07 08:00:00,2025-07-07 08:00:00,2025-07-07 11:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-07-07 07:00:00,0.7182142090396421,2025-07-06 13:45:46.292338977,2025-07-07 07:00:00,2025-07-07 07:00:00,2025-07-07 20:00:00,0.0,0.0
KM DOROLONDA,NAMLEA,2025-07-07 01:00:00,0.4674050986806158,2025-07-06 13:46:56.199473994,2025-07-07 01:00:00,2025-07-07 01:00:00,2025-07-07 03:00:00,0.0,0.0
KM BK SIGUNTANG,BAU-BAU,2025-07-07 06:00:00,0.6533321656890151,2025-07-06 14:19:12.100884471,2025-07-07 06:00:00,2025-07-07 06:00:00,2025-07-07 08:00:00,0.0,0.0
KM LABOBAR,TUAL,2025-07-07 00:00:00,0.392684379690974,2025-07-06 14:34:32.069594702,2025-07-07 00:00:00,2025-07-07 00:00:00,2025-07-07 03:00:00,0.0,0.0
KM NGGAPULU,MAKASSAR,2025-07-07 02:00:00,0.427523379451177,2025-07-06 15:44:21.980015420,2025-07-07 02:00:00,2025-07-07 07:00:00,2025-07-07 10:00:00,5.0,5.0
KM BINAIYA,AWERANGE,2025-07-07 08:00:00,0.5877957311819167,2025-07-06 17:53:34.448825883,2025-07-07 08:00:00,2025-07-07 08:00:00,2025-07-07 10:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-07 11:00:00,0.7098429334202468,2025-07-06 17:57:49.570552491,2025-07-07 11:00:00,2025-07-07 11:00:00,2025-07-07 17:00:00,0.0,0.0
KM LABOBAR,DOBO,2025-07-07 10:00:00,0.6263401664010768,2025-07-06 18:58:04.209622947,2025-07-07 10:00:00,2025-07-07 10:00:00,2025-07-07 13:00:00,0.0,0.0
KM TATAMAILAU,MERAUKE,2025-07-07 10:00:00,0.5946078184021779,2025-07-06 19:43:45.884490053,2025-07-07 10:00:00,2025-07-07 10:00:00,2025-07-08 07:00:00,0.0,0.0
KM LAWIT,BENOA,2025-07-07 11:00:00,0.5344515636991366,2025-07-06 22:10:23.384896396,2025-07-07 11:00:00,2025-07-07 11:00:00,2025-07-07 15:00:00,0.0,0.0
KM DOBONSOLO,TANJUNG PRIOK,2025-07-07 11:00:00,0.5110266028194178,2025-07-06 22:44:07.301516403,2025-07-07 11:00:00,2025-07-07 11:00:00,2025-07-07 21:00:00,0.0,0.0
KM TIDAR,MAKASSAR,2025-07-07 15:00:00,0.6102010527876945,2025-07-07 00:21:18.629039142,2025-07-07 15:00:00,2025-07-07 15:00:00,2025-07-07 18:00:00,0.0,0.0
KM KELUD,BELAWAN,2025-07-07 13:00:00,0.4657897219927493,2025-07-07 01:49:15.768019827,2025-07-07 13:00:00,2025-07-07 13:00:00,2025-07-08 13:00:00,0.0,0.0
KM SANGIANG,BANDA,2025-07-07 09:00:00,0.2348305618624321,2025-07-07 03:21:50.639455088,2025-07-07 09:00:00,2025-07-07 09:00:00,2025-07-07 11:00:00,0.0,0.0
KM WILIS,ENDE,2025-07-07 07:00:00,0.1239856646336091,2025-07-07 04:01:27.638575655,2025-07-07 07:00:00,2025-07-07 07:00:00,2025-07-07 09:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-07-07 19:00:00,0.5854007883052923,2025-07-07 04:57:01.371890423,2025-07-07 19:00:00,2025-07-07 19:00:00,2025-07-07 21:00:00,0.0,0.0
KM CIREMAI,SERUI,2025-07-07 15:00:00,0.3218579260987833,2025-07-07 07:16:31.475185065,2025-07-07 15:00:00,2025-07-07 15:00:00,2025-07-07 17:00:00,0.0,0.0
KM BK SIGUNTANG,MAKASSAR,2025-07-08 00:00:00,0.6745361866794811,2025-07-07 07:48:40.073470892,2025-07-08 00:00:00,2025-07-08 00:00:00,2025-07-08 05:00:00,0.0,0.0
KM SINABUNG,MAKASSAR,2025-07-07 20:00:00,0.4718588219064407,2025-07-07 08:40:31.397787282,2025-07-07 20:00:00,2025-07-08 05:00:00,2025-07-08 07:00:00,9.0,9.0
KM LAMBELU,BALIKPAPAN,2025-07-08 02:00:00,0.6348225633325387,2025-07-07 10:45:51.330528069,2025-07-08 02:00:00,2025-07-08 02:00:00,2025-07-08 04:00:00,0.0,0.0
KM CIREMAI,NABIRE,2025-07-07 23:00:00,0.5028231507745224,2025-07-07 10:55:56.079773080,2025-07-07 23:00:00,2025-07-07 23:00:00,2025-07-08 01:00:00,0.0,0.0
KM LABOBAR,KAIMANA,2025-07-07 22:00:00,0.3093569925181462,2025-07-07 14:34:31.555846431,2025-07-07 22:00:00,2025-07-07 22:00:00,2025-07-08 00:00:00,0.0,0.0
KM TILONGKABILA,BIMA,2025-07-08 04:00:00,0.4949339014203315,2025-07-07 16:07:17.710917284,2025-07-08 04:00:00,2025-07-08 04:00:00,2025-07-08 06:00:00,0.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-07-08 10:00:00,0.7145395289129403,2025-07-07 16:51:03.784701921,2025-07-08 10:00:00,2025-07-08 10:00:00,2025-07-08 14:00:00,0.0,0.0
KM JETLINER,WANCI,2025-07-08 06:00:00,0.525805037104629,2025-07-07 17:22:50.444794161,2025-07-08 06:00:00,2025-07-08 06:00:00,2025-07-08 08:00:00,0.0,0.0
KM WILIS,KUPANG,2025-07-08 01:00:00,0.3172675504144271,2025-07-07 17:23:08.083644195,2025-07-08 01:00:00,2025-07-08 01:00:00,2025-07-08 09:00:00,0.0,0.0
KM NGGAPULU,SURABAYA,2025-07-08 09:00:00,0.6485676806177887,2025-07-07 17:26:03.752394623,2025-07-08 09:00:00,2025-07-08 09:00:00,2025-07-08 12:00:00,0.0,0.0
KM SANGIANG,AMBON,2025-07-08 04:00:00,0.3943356978087671,2025-07-07 18:32:09.395709324,2025-07-08 04:00:00,2025-07-08 04:00:00,2025-07-08 07:00:00,0.0,0.0
KM DOROLONDA,BAU-BAU,2025-07-08 02:00:00,0.310898917908375,2025-07-07 18:32:18.333492717,2025-07-08 02:00:00,2025-07-08 02:00:00,2025-07-08 04:00:00,0.0,0.0
KM SIRIMAU,SAUMLAKI,2025-07-08 07:00:00,0.4817073448274012,2025-07-07 19:26:20.485406912,2025-07-08 07:00:00,2025-07-08 07:00:00,2025-07-08 09:00:00,0.0,0.0
KM TIDAR,BAU-BAU,2025-07-08 10:00:00,0.5991737683254675,2025-07-07 19:37:11.386416681,2025-07-08 10:00:00,2025-07-08 10:00:00,2025-07-08 12:00:00,0.0,0.0
KM BINAIYA,BONTANG,2025-07-08 13:00:00,0.6002484239712151,2025-07-07 22:35:38.536168888,2025-07-08 13:00:00,2025-07-08 13:00:00,2025-07-08 16:00:00,0.0,0.0
KM LABOBAR,FAK-FAK,2025-07-08 10:00:00,0.3980439219462353,2025-07-08 00:26:49.005143844,2025-07-08 10:00:00,2025-07-08 10:00:00,2025-07-08 13:00:00,0.0,0.0
KM LAWIT,BIMA,2025-07-08 13:00:00,0.3588072694858751,2025-07-08 04:23:19.051916421,2025-07-08 13:00:00,2025-07-08 13:00:00,2025-07-08 15:00:00,0.0,0.0
KM PANGRANGO,NAMROLE,2025-07-08 07:00:00,0.1088026154493091,2025-07-08 04:23:19.454025182,2025-07-08 07:00:00,2025-07-08 07:00:00,2025-07-08 09:00:00,0.0,0.0
KM AWU,SURABAYA,2025-07-08 15:00:00,0.4274485115477202,2025-07-08 04:44:28.448602278,2025-07-08 15:00:00,2025-07-08 15:00:00,2025-07-08 22:00:00,0.0,0.0
KM TIDAR,MAUMERE,2025-07-09 02:00:00,0.8078851595097525,2025-07-08 06:36:38.722218358,2025-07-09 02:00:00,2025-07-09 02:00:00,2025-07-09 04:00:00,0.0,0.0
KM LAMBELU,PARE-PARE,2025-07-08 20:00:00,0.5298800501916667,2025-07-08 07:16:58.363663440,2025-07-08 20:00:00,2025-07-08 20:00:00,2025-07-08 22:00:00,0.0,0.0
KM DOBONSOLO,SURABAYA,2025-07-08 23:00:00,0.6387416679072957,2025-07-08 07:40:12.719892810,2025-07-08 23:00:00,2025-07-08 23:00:00,2025-07-09 02:00:00,0.0,0.0
KM DOROLONDA,MAKASSAR,2025-07-08 18:00:00,0.4205263961224733,2025-07-08 07:54:26.519375020,2025-07-08 18:00:00,2025-07-08 18:00:00,2025-07-08 21:00:00,0.0,0.0
KM KELIMUTU,PONTIANAK,2025-07-08 16:00:00,0.3340561242600086,2025-07-08 07:58:57.550863936,2025-07-08 16:00:00,2025-07-08 16:00:00,2025-07-08 18:00:00,0.0,0.0
KM SANGIANG,NAMLEA,2025-07-08 18:00:00,0.4057223837854562,2025-07-08 08:15:45.586040937,2025-07-08 18:00:00,2025-07-08 18:00:00,2025-07-08 20:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-07-08 20:00:00,0.459838715772762,2025-07-08 08:57:49.934957235,2025-07-08 20:00:00,2025-07-08 20:00:00,2025-07-09 00:00:00,0.0,0.0
KM LAMBELU,MAKASSAR,2025-07-09 03:00:00,0.6979673258505694,2025-07-08 10:14:55.623046510,2025-07-09 03:00:00,2025-07-09 03:00:00,2025-07-09 03:00:00,0.0,0.0
KM SINABUNG,SURABAYA,2025-07-09 02:00:00,0.6417802788044251,2025-07-08 10:35:50.183911299,2025-07-09 02:00:00,2025-07-09 02:00:00,2025-07-09 02:00:00,0.0,0.0
KM SIRIMAU,TUAL,2025-07-09 05:00:00,0.7282677792098884,2025-07-08 11:31:17.663876267,2025-07-09 05:00:00,2025-07-09 05:00:00,2025-07-09 10:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-08 21:00:00,0.3051178635410655,2025-07-08 13:40:37.816590051,2025-07-08 21:00:00,2025-07-08 21:00:00,2025-07-08 23:00:00,0.0,0.0
KM WILIS,KALABAHI,2025-07-09 02:00:00,0.5016871928408955,2025-07-08 13:57:34.226538549,2025-07-09 02:00:00,2025-07-09 02:00:00,2025-07-09 14:00:00,0.0,0.0
KM TILONGKABILA,LEMBAR,2025-07-09 00:00:00,0.4045082375262515,2025-07-08 14:17:30.488277732,2025-07-09 00:00:00,2025-07-09 00:00:00,2025-07-09 02:00:00,0.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-07-09 06:00:00,0.6177716752598816,2025-07-08 15:10:24.527257547,2025-07-09 06:00:00,2025-07-09 06:00:00,2025-07-09 08:00:00,0.0,0.0
KM JETLINER,RAHA,2025-07-09 07:00:00,0.6543995827907715,2025-07-08 15:17:39.876046876,2025-07-09 07:00:00,2025-07-09 07:00:00,2025-07-09 08:00:00,0.0,0.0
KM TILONGKABILA,BENOA,2025-07-09 08:00:00,0.6428500450793425,2025-07-08 16:34:17.756105146,2025-07-09 08:00:00,2025-07-09 08:00:00,2025-07-10 09:00:00,0.0,0.0
KM LAWIT,WAINGAPU,2025-07-09 06:00:00,0.5377966652445121,2025-07-08 17:05:34.368122876,2025-07-09 06:00:00,2025-07-09 06:00:00,2025-07-09 09:00:00,0.0,0.0
KM LAMBELU,MAKASSAR,2025-07-09 03:00:00,0.3953359781924058,2025-07-08 17:30:42.971484176,2025-07-09 03:00:00,2025-07-09 03:00:00,2025-07-09 11:00:00,0.0,0.0
KM LABOBAR,KAIMANA,2025-07-08 23:00:00,0.2221140252079507,2025-07-08 17:40:09.348222033,2025-07-08 23:00:00,2025-07-08 23:00:00,2025-07-09 02:00:00,0.0,0.0
KM TILONGKABILA,BENOA,2025-07-09 08:00:00,0.5821196698274204,2025-07-08 18:01:44.860526912,2025-07-10 09:00:00,2025-07-10 09:00:00,2025-07-10 09:00:00,25.0,0.0
KM SINABUNG,SURABAYA,2025-07-09 02:00:00,0.2806679628162156,2025-07-08 19:15:50.288012680,2025-07-09 02:00:00,2025-07-09 02:00:00,2025-07-09 16:00:00,0.0,0.0
KM LAMBELU,PARE-PARE,2025-07-09 16:00:00,0.8479691012551726,2025-07-08 19:38:55.469651554,2025-07-09 16:00:00,2025-07-09 16:00:00,2025-07-09 19:00:00,0.0,0.0
KM CIREMAI,SORONG,2025-07-09 02:00:00,0.2635050391970963,2025-07-08 19:40:33.164613372,2025-07-09 02:00:00,2025-07-09 02:00:00,2025-07-09 04:00:00,0.0,0.0
KM TIDAR,LARANTUKA,2025-07-09 10:00:00,0.5164522858626615,2025-07-08 21:36:18.522501466,2025-07-09 10:00:00,2025-07-09 10:00:00,2025-07-09 11:00:00,0.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-07-09 12:00:00,0.5469369306963726,2025-07-08 22:52:24.649187834,2025-07-09 12:00:00,2025-07-09 12:00:00,2025-07-09 13:00:00,0.0,0.0
KM TIDAR,LEWOLEBA,2025-07-09 13:00:00,0.5794675238509635,2025-07-08 23:05:34.005939278,2025-07-09 13:00:00,2025-07-09 13:00:00,2025-07-09 14:00:00,0.0,0.0
KM KELUD,BATAM,2025-07-09 16:00:00,0.6344600701871633,2025-07-09 00:46:22.649935829,2025-07-09 16:00:00,2025-07-09 16:00:00,2025-07-09 20:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-09 16:00:00,0.6044432917289253,2025-07-09 01:29:36.099594622,2025-07-09 16:00:00,2025-07-09 16:00:00,2025-07-09 18:00:00,0.0,0.0
KM NGGAPULU,TANJUNG PRIOK,2025-07-09 14:00:00,0.5169898658751488,2025-07-09 01:35:32.075588386,2025-07-09 14:00:00,2025-07-09 14:00:00,2025-07-09 14:00:00,0.0,0.0
KM SANGIANG,SANANA,2025-07-09 09:00:00,0.2372828676572497,2025-07-09 03:18:18.760234414,2025-07-09 09:00:00,2025-07-09 09:00:00,2025-07-09 11:00:00,0.0,0.0
KM NGGAPULU,TANJUNG PRIOK,2025-07-09 14:00:00,0.4435514418299636,2025-07-09 03:21:17.155425892,2025-07-09 14:00:00,2025-07-09 14:00:00,2025-07-10 09:00:00,0.0,0.0
KM LAWIT,ENDE,2025-07-09 19:00:00,0.6228546533052506,2025-07-09 04:03:05.357954427,2025-07-09 19:00:00,2025-07-09 19:00:00,2025-07-09 21:00:00,0.0,0.0
KM LABOBAR,DOBO,2025-07-09 11:00:00,0.2792539187343795,2025-07-09 04:17:52.461421350,2025-07-09 11:00:00,2025-07-09 11:00:00,2025-07-09 14:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PANDAN,2025-07-09 14:00:00,0.2458237405994232,2025-07-09 08:06:00.828812211,2025-07-09 14:00:00,2025-07-09 14:00:00,2025-07-09 15:00:00,0.0,0.0
KM LABOBAR,TUAL,2025-07-09 21:00:00,0.519873491403533,2025-07-09 08:31:22.930342734,2025-07-09 21:00:00,2025-07-09 21:00:00,2025-07-10 00:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-07-09 15:00:00,0.2412022561593019,2025-07-09 09:12:40.125067838,2025-07-09 15:00:00,2025-07-09 15:00:00,2025-07-09 17:00:00,0.0,0.0
KM DOROLONDA,SURABAYA,2025-07-10 00:00:00,0.6009736403614626,2025-07-09 09:34:35.877472770,2025-07-10 00:00:00,2025-07-10 00:00:00,2025-07-10 00:00:00,0.0,0.0
KM CIREMAI,AMBON,2025-07-10 02:00:00,0.5770967312447055,2025-07-09 12:08:58.842420458,2025-07-10 02:00:00,2025-07-10 02:00:00,2025-07-10 05:00:00,0.0,0.0
KM DOROLONDA,SURABAYA,2025-07-10 00:00:00,0.4374137368402637,2025-07-09 13:30:07.453137003,2025-07-10 00:00:00,2025-07-10 00:00:00,2025-07-10 13:00:00,0.0,0.0
KM SIRIMAU,DOBO,2025-07-09 21:00:00,0.2923479892484339,2025-07-09 13:59:01.133728937,2025-07-09 21:00:00,2025-07-09 21:00:00,2025-07-09 23:00:00,0.0,0.0
KM BINAIYA,PARE-PARE,2025-07-09 19:00:00,0.1919253718350145,2025-07-09 14:23:37.647873456,2025-07-09 19:00:00,2025-07-09 19:00:00,2025-07-09 21:00:00,0.0,0.0
KM TIDAR,KUPANG,2025-07-09 22:00:00,0.2887784090745695,2025-07-09 15:04:09.545455956,2025-07-09 22:00:00,2025-07-09 22:00:00,2025-07-10 02:00:00,0.0,0.0
KM AWU,KUMAI,2025-07-10 03:00:00,0.4921273859319303,2025-07-09 15:11:20.193855483,2025-07-10 03:00:00,2025-07-10 03:00:00,2025-07-10 03:00:00,0.0,0.0
KM TATAMAILAU,AGATS,2025-07-10 00:00:00,0.3295011086077993,2025-07-09 16:05:31.104216287,2025-07-10 00:00:00,2025-07-10 00:00:00,2025-07-10 02:00:00,0.0,0.0
KM TIDAR,LEWOLEBA,2025-07-10 10:00:00,0.7262176998471761,2025-07-09 16:34:14.790733205,2025-07-10 10:00:00,2025-07-10 10:00:00,2025-07-10 11:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-07-10 11:00:00,0.7364048224246116,2025-07-09 17:19:34.623342513,2025-07-10 11:00:00,2025-07-10 11:00:00,2025-07-10 13:00:00,0.0,0.0
