Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM KELUD,VOY_26_2025,4,BELAWAN,2025-07-07 13:00:00,24.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_26_2025,5,TANJUNG BALAI KARIMUN,2025-07-09 12:00:00,1.0,BATAM
KM KELUD,VOY_26_2025,6,BATAM,2025-07-09 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_26_2025,7,TANJUNG PRIOK,2025-07-11 04:00:00,0.0,
KM KELUD,VOY_27_2025,1,TANJUNG PRIOK,2025-07-11 04:00:00,22.0,BATAM
KM KELUD,VOY_27_2025,2,BATAM,2025-07-13 10:00:00,4.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_27_2025,3,TANJUNG BALAI KARIMUN,2025-07-13 17:00:00,1.0,BELAWAN
KM KELUD,VOY_27_2025,4,BELAWAN,2025-07-14 17:00:00,20.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_27_2025,5,TANJUNG BALAI KARIMUN,2025-07-16 12:00:00,1.0,BATAM
KM KELUD,VOY_27_2025,6,BATAM,2025-07-16 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_27_2025,7,TANJUNG PRIOK,2025-07-18 04:00:00,0.0,
KM KELUD,VOY_28_2025,1,TANJUNG PRIOK,2025-07-18 04:00:00,17.0,BATAM
KM KELUD,VOY_28_2025,2,BATAM,2025-07-20 05:00:00,5.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_28_2025,3,TANJUNG BALAI KARIMUN,2025-07-20 13:00:00,1.0,BELAWAN
KM KELUD,VOY_28_2025,4,BELAWAN,2025-07-21 13:00:00,24.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_28_2025,5,TANJUNG BALAI KARIMUN,2025-07-23 12:00:00,1.0,BATAM
KM KELUD,VOY_28_2025,6,BATAM,2025-07-23 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_28_2025,7,TANJUNG PRIOK,2025-07-25 04:00:00,0.0,
KM KELUD,VOY_29_2025,1,TANJUNG PRIOK,2025-07-25 04:00:00,22.0,BATAM
KM KELUD,VOY_29_2025,2,BATAM,2025-07-27 10:00:00,4.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_29_2025,3,TANJUNG BALAI KARIMUN,2025-07-27 17:00:00,1.0,BELAWAN
KM KELUD,VOY_29_2025,4,BELAWAN,2025-07-28 17:00:00,20.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_29_2025,5,TANJUNG BALAI KARIMUN,2025-07-30 12:00:00,1.0,BATAM
KM KELUD,VOY_29_2025,6,BATAM,2025-07-30 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_29_2025,7,TANJUNG PRIOK,2025-08-01 04:00:00,0.0,
KM LAWIT,VOY_13_2025,1,KUMAI,2025-07-04 18:00:00,3.0,SURABAYA
KM LAWIT,VOY_13_2025,2,SURABAYA,2025-07-06 01:00:00,5.0,BENOA
KM LAWIT,VOY_13_2025,3,BENOA,2025-07-07 11:00:00,4.0,BIMA
KM LAWIT,VOY_13_2025,4,BIMA,2025-07-08 13:00:00,2.0,WAINGAPU
KM LAWIT,VOY_13_2025,5,WAINGAPU,2025-07-09 06:00:00,3.0,ENDE
KM LAWIT,VOY_13_2025,6,ENDE,2025-07-09 19:00:00,2.0,KALABAHI
KM LAWIT,VOY_13_2025,7,KALABAHI,2025-07-10 16:00:00,2.0,KUPANG
KM LAWIT,VOY_13_2025,8,KUPANG,2025-07-11 07:00:00,4.0,ROTE
KM LAWIT,VOY_13_2025,9,ROTE,2025-07-11 16:00:00,1.0,KUPANG
KM LAWIT,VOY_13_2025,10,KUPANG,2025-07-11 22:00:00,4.0,KALABAHI
KM LAWIT,VOY_13_2025,11,KALABAHI,2025-07-12 15:00:00,2.0,ENDE
KM LAWIT,VOY_13_2025,12,ENDE,2025-07-13 12:00:00,2.0,WAINGAPU
KM LAWIT,VOY_13_2025,13,WAINGAPU,2025-07-14 00:00:00,3.0,BIMA
KM LAWIT,VOY_13_2025,14,BIMA,2025-07-14 18:00:00,2.0,BENOA
KM LAWIT,VOY_13_2025,15,BENOA,2025-07-15 18:00:00,3.0,SURABAYA
KM LAWIT,VOY_13_2025,16,SURABAYA,2025-07-17 03:00:00,3.0,KUMAI
KM LAWIT,VOY_13_2025,17,KUMAI,2025-07-18 11:00:00,0.0,
KM NGGAPULU,VOY_12_2025,1,TANJUNG PRIOK,2025-06-25 05:00:00,40.0,SURABAYA
KM NGGAPULU,VOY_12_2025,2,SURABAYA,2025-06-28 00:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_12_2025,3,MAKASSAR,2025-06-29 09:00:00,4.0,BAU-BAU
KM NGGAPULU,VOY_12_2025,4,BAU-BAU,2025-06-30 03:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_12_2025,5,NAMLEA,2025-07-01 04:00:00,2.0,AMBON
KM NGGAPULU,VOY_12_2025,6,AMBON,2025-07-01 12:00:00,4.0,TERNATE
KM NGGAPULU,VOY_12_2025,7,TERNATE,2025-07-02 12:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_12_2025,8,JAILOLO,2025-07-02 16:00:00,2.0,BITUNG
KM NGGAPULU,VOY_12_2025,9,BITUNG,2025-07-03 03:00:00,9.0,JAILOLO
KM NGGAPULU,VOY_12_2025,10,JAILOLO,2025-07-03 22:00:00,2.0,TERNATE
KM NGGAPULU,VOY_12_2025,11,TERNATE,2025-07-04 02:00:00,2.0,AMBON
KM NGGAPULU,VOY_12_2025,12,AMBON,2025-07-05 00:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_12_2025,13,NAMLEA,2025-07-05 08:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_12_2025,14,BAU-BAU,2025-07-06 08:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_12_2025,15,MAKASSAR,2025-07-07 02:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_12_2025,16,SURABAYA,2025-07-08 09:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_12_2025,17,TANJUNG PRIOK,2025-07-09 14:00:00,0.0,
KM NGGAPULU,VOY_13_2025,1,TANJUNG PRIOK,2025-07-09 14:00:00,19.0,SURABAYA
KM NGGAPULU,VOY_13_2025,2,SURABAYA,2025-07-11 12:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_13_2025,3,MAKASSAR,2025-07-12 21:00:00,4.0,BAU-BAU
KM NGGAPULU,VOY_13_2025,4,BAU-BAU,2025-07-13 15:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_13_2025,5,NAMLEA,2025-07-14 16:00:00,2.0,AMBON
KM NGGAPULU,VOY_13_2025,6,AMBON,2025-07-15 00:00:00,4.0,TERNATE
KM NGGAPULU,VOY_13_2025,7,TERNATE,2025-07-16 00:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_13_2025,8,JAILOLO,2025-07-16 04:00:00,2.0,BITUNG
KM NGGAPULU,VOY_13_2025,9,BITUNG,2025-07-16 15:00:00,11.0,JAILOLO
KM NGGAPULU,VOY_13_2025,10,JAILOLO,2025-07-17 12:00:00,2.0,TERNATE
KM NGGAPULU,VOY_13_2025,11,TERNATE,2025-07-17 16:00:00,2.0,AMBON
KM NGGAPULU,VOY_13_2025,12,AMBON,2025-07-18 14:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_13_2025,13,NAMLEA,2025-07-18 22:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_13_2025,14,BAU-BAU,2025-07-19 22:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_13_2025,15,MAKASSAR,2025-07-20 16:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_13_2025,16,SURABAYA,2025-07-21 23:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_13_2025,17,TANJUNG PRIOK,2025-07-23 04:00:00,0.0,
KM NGGAPULU,VOY_14_2025,1,TANJUNG PRIOK,2025-07-23 04:00:00,29.0,SURABAYA
KM NGGAPULU,VOY_14_2025,2,SURABAYA,2025-07-25 12:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_14_2025,3,MAKASSAR,2025-07-26 21:00:00,4.0,BAU-BAU
KM NGGAPULU,VOY_14_2025,4,BAU-BAU,2025-07-27 15:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_14_2025,5,NAMLEA,2025-07-28 16:00:00,2.0,AMBON
KM NGGAPULU,VOY_14_2025,6,AMBON,2025-07-29 00:00:00,4.0,TERNATE
KM NGGAPULU,VOY_14_2025,7,TERNATE,2025-07-30 00:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_14_2025,8,JAILOLO,2025-07-30 04:00:00,2.0,BITUNG
KM NGGAPULU,VOY_14_2025,9,BITUNG,2025-07-30 15:00:00,7.0,JAILOLO
KM NGGAPULU,VOY_14_2025,10,JAILOLO,2025-07-31 08:00:00,2.0,TERNATE
KM NGGAPULU,VOY_14_2025,11,TERNATE,2025-07-31 12:00:00,2.0,AMBON
KM NGGAPULU,VOY_14_2025,12,AMBON,2025-08-01 10:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_14_2025,13,NAMLEA,2025-08-01 18:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_14_2025,14,BAU-BAU,2025-08-02 18:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_14_2025,15,MAKASSAR,2025-08-03 12:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_14_2025,16,SURABAYA,2025-08-04 19:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_14_2025,17,TANJUNG PRIOK,2025-08-06 00:00:00,0.0,
KM PANGRANGO,VOY_14_2025,1,AMBON,2025-07-03 15:00:00,25.0,BANDA
KM PANGRANGO,VOY_14_2025,2,BANDA,2025-07-05 07:00:00,33.0,AMBON
KM PANGRANGO,VOY_14_2025,3,AMBON,2025-07-07 07:00:00,13.0,NAMROLE
KM PANGRANGO,VOY_14_2025,4,NAMROLE,2025-07-08 07:00:00,2.0,AMBON
KM PANGRANGO,VOY_14_2025,5,AMBON,2025-07-08 20:00:00,4.0,BANDA
KM PANGRANGO,VOY_14_2025,6,BANDA,2025-07-09 15:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_14_2025,7,SAUMLAKI,2025-07-11 00:00:00,3.0,BANDA
KM PANGRANGO,VOY_14_2025,8,BANDA,2025-07-12 07:00:00,2.0,AMBON
KM PANGRANGO,VOY_14_2025,9,AMBON,2025-07-13 00:00:00,17.0,BANDA
KM PANGRANGO,VOY_14_2025,10,BANDA,2025-07-14 08:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_14_2025,11,SAUMLAKI,2025-07-15 17:00:00,3.0,BANDA
KM PANGRANGO,VOY_14_2025,12,BANDA,2025-07-17 00:00:00,2.0,AMBON
KM PANGRANGO,VOY_14_2025,13,AMBON,2025-07-17 17:00:00,0.0,
KM PANGRANGO,VOY_15_2025,1,AMBON,2025-07-17 17:00:00,21.0,BANDA
KM PANGRANGO,VOY_15_2025,2,BANDA,2025-07-19 05:00:00,35.0,AMBON
KM PANGRANGO,VOY_15_2025,3,AMBON,2025-07-21 07:00:00,13.0,NAMROLE
KM PANGRANGO,VOY_15_2025,4,NAMROLE,2025-07-22 07:00:00,2.0,AMBON
KM PANGRANGO,VOY_15_2025,5,AMBON,2025-07-22 20:00:00,4.0,BANDA
KM PANGRANGO,VOY_15_2025,6,BANDA,2025-07-23 15:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_15_2025,7,SAUMLAKI,2025-07-25 00:00:00,3.0,BANDA
KM PANGRANGO,VOY_15_2025,8,BANDA,2025-07-26 07:00:00,2.0,AMBON
KM PANGRANGO,VOY_15_2025,9,AMBON,2025-07-27 00:00:00,17.0,BANDA
KM PANGRANGO,VOY_15_2025,10,BANDA,2025-07-28 08:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_15_2025,11,SAUMLAKI,2025-07-29 17:00:00,3.0,BANDA
KM PANGRANGO,VOY_15_2025,12,BANDA,2025-07-31 00:00:00,2.0,AMBON
KM PANGRANGO,VOY_15_2025,13,AMBON,2025-07-31 17:00:00,0.0,
KM SANGIANG,VOY_12_2025,1,BITUNG,2025-06-30 09:00:00,12.0,TERNATE
KM SANGIANG,VOY_12_2025,2,TERNATE,2025-07-01 16:00:00,3.0,BACAN
KM SANGIANG,VOY_12_2025,3,BACAN,2025-07-02 06:00:00,2.0,SANANA
KM SANGIANG,VOY_12_2025,4,SANANA,2025-07-03 06:00:00,2.0,NAMLEA
KM SANGIANG,VOY_12_2025,5,NAMLEA,2025-07-03 21:00:00,2.0,AMBON
KM SANGIANG,VOY_12_2025,6,AMBON,2025-07-04 09:00:00,3.0,BANDA
KM SANGIANG,VOY_12_2025,7,BANDA,2025-07-05 04:00:00,2.0,GESER
KM SANGIANG,VOY_12_2025,8,GESER,2025-07-05 15:00:00,2.0,FAK-FAK
KM SANGIANG,VOY_12_2025,9,FAK-FAK,2025-07-06 04:00:00,6.0,GESER
KM SANGIANG,VOY_12_2025,10,GESER,2025-07-06 22:00:00,2.0,BANDA
KM SANGIANG,VOY_12_2025,11,BANDA,2025-07-07 09:00:00,2.0,AMBON
KM SANGIANG,VOY_12_2025,12,AMBON,2025-07-08 04:00:00,3.0,NAMLEA
KM SANGIANG,VOY_12_2025,13,NAMLEA,2025-07-08 18:00:00,2.0,SANANA
KM SANGIANG,VOY_12_2025,14,SANANA,2025-07-09 09:00:00,2.0,BACAN
KM SANGIANG,VOY_12_2025,15,BACAN,2025-07-10 05:00:00,2.0,TERNATE
KM SANGIANG,VOY_12_2025,16,TERNATE,2025-07-10 17:00:00,2.0,BITUNG
KM SANGIANG,VOY_12_2025,17,BITUNG,2025-07-11 12:00:00,0.0,
KM SANGIANG,VOY_13_2025,1,BITUNG,2025-07-11 12:00:00,7.0,TERNATE
KM SANGIANG,VOY_13_2025,2,TERNATE,2025-07-12 15:00:00,3.0,BACAN
KM SANGIANG,VOY_13_2025,3,BACAN,2025-07-13 07:00:00,2.0,SANANA
KM SANGIANG,VOY_13_2025,4,SANANA,2025-07-14 08:00:00,2.0,NAMLEA
KM SANGIANG,VOY_13_2025,5,NAMLEA,2025-07-15 00:00:00,1.0,AMBON
KM SANGIANG,VOY_13_2025,6,AMBON,2025-07-15 11:00:00,4.0,BANDA
KM SANGIANG,VOY_13_2025,7,BANDA,2025-07-16 07:00:00,2.0,GESER
KM SANGIANG,VOY_13_2025,8,GESER,2025-07-16 19:00:00,2.0,FAK-FAK
KM SANGIANG,VOY_13_2025,9,FAK-FAK,2025-07-17 09:00:00,7.0,GESER
KM SANGIANG,VOY_13_2025,10,GESER,2025-07-18 05:00:00,2.0,BANDA
KM SANGIANG,VOY_13_2025,11,BANDA,2025-07-18 17:00:00,2.0,AMBON
KM SANGIANG,VOY_13_2025,12,AMBON,2025-07-19 13:00:00,11.0,NAMLEA
KM SANGIANG,VOY_13_2025,13,NAMLEA,2025-07-20 12:00:00,4.0,SANANA
KM SANGIANG,VOY_13_2025,14,SANANA,2025-07-21 06:00:00,2.0,BACAN
KM SANGIANG,VOY_13_2025,15,BACAN,2025-07-22 05:00:00,2.0,TERNATE
KM SANGIANG,VOY_13_2025,16,TERNATE,2025-07-22 19:00:00,2.0,BITUNG
KM SANGIANG,VOY_13_2025,17,BITUNG,2025-07-23 17:00:00,0.0,
KM SINABUNG,VOY_10_2025,1,SURABAYA,2025-06-22 20:00:00,18.0,MAKASSAR
KM SINABUNG,VOY_10_2025,2,MAKASSAR,2025-06-24 21:00:00,3.0,BAU-BAU
KM SINABUNG,VOY_10_2025,3,BAU-BAU,2025-06-25 15:00:00,3.0,BANGGAI
KM SINABUNG,VOY_10_2025,4,BANGGAI,2025-06-26 11:00:00,1.0,BITUNG
KM SINABUNG,VOY_10_2025,5,BITUNG,2025-06-27 03:00:00,3.0,TERNATE
KM SINABUNG,VOY_10_2025,6,TERNATE,2025-06-27 16:00:00,2.0,BACAN
KM SINABUNG,VOY_10_2025,7,BACAN,2025-06-28 00:00:00,1.0,SORONG
KM SINABUNG,VOY_10_2025,8,SORONG,2025-06-28 17:00:00,3.0,MANOKWARI
KM SINABUNG,VOY_10_2025,9,MANOKWARI,2025-06-29 10:00:00,2.0,NABIRE
KM SINABUNG,VOY_10_2025,10,NABIRE,2025-06-29 22:00:00,2.0,BIAK
KM SINABUNG,VOY_10_2025,11,BIAK,2025-06-30 09:00:00,2.0,JAYAPURA
KM SINABUNG,VOY_10_2025,12,JAYAPURA,2025-07-01 07:00:00,6.0,BIAK
KM SINABUNG,VOY_10_2025,13,BIAK,2025-07-02 10:00:00,2.0,NABIRE
KM SINABUNG,VOY_10_2025,14,NABIRE,2025-07-02 22:00:00,2.0,MANOKWARI
KM SINABUNG,VOY_10_2025,15,MANOKWARI,2025-07-03 10:00:00,2.0,SORONG
KM SINABUNG,VOY_10_2025,16,SORONG,2025-07-04 02:00:00,2.0,BACAN
KM SINABUNG,VOY_10_2025,17,BACAN,2025-07-04 20:00:00,1.0,TERNATE
KM SINABUNG,VOY_10_2025,18,TERNATE,2025-07-05 04:00:00,2.0,BITUNG
KM SINABUNG,VOY_10_2025,19,BITUNG,2025-07-05 16:00:00,2.0,BANGGAI
KM SINABUNG,VOY_10_2025,20,BANGGAI,2025-07-06 09:00:00,2.0,BAU-BAU
KM SINABUNG,VOY_10_2025,21,BAU-BAU,2025-07-07 03:00:00,2.0,MAKASSAR
KM SINABUNG,VOY_10_2025,22,MAKASSAR,2025-07-07 20:00:00,2.0,SURABAYA
KM SINABUNG,VOY_10_2025,23,SURABAYA,2025-07-09 02:00:00,0.0,
KM SINABUNG,VOY_11_2025,1,SURABAYA,2025-07-09 02:00:00,14.0,MAKASSAR
KM SINABUNG,VOY_11_2025,2,MAKASSAR,2025-07-10 23:00:00,3.0,BAU-BAU
KM SINABUNG,VOY_11_2025,3,BAU-BAU,2025-07-11 17:00:00,3.0,BANGGAI
KM SINABUNG,VOY_11_2025,4,BANGGAI,2025-07-12 13:00:00,1.0,BITUNG
KM SINABUNG,VOY_11_2025,5,BITUNG,2025-07-13 05:00:00,3.0,TERNATE
KM SINABUNG,VOY_11_2025,6,TERNATE,2025-07-13 18:00:00,2.0,BACAN
KM SINABUNG,VOY_11_2025,7,BACAN,2025-07-14 02:00:00,1.0,SORONG
KM SINABUNG,VOY_11_2025,8,SORONG,2025-07-14 19:00:00,3.0,MANOKWARI
KM SINABUNG,VOY_11_2025,9,MANOKWARI,2025-07-15 12:00:00,2.0,NABIRE
KM SINABUNG,VOY_11_2025,10,NABIRE,2025-07-16 00:00:00,2.0,BIAK
KM SINABUNG,VOY_11_2025,11,BIAK,2025-07-16 11:00:00,2.0,JAYAPURA
KM SINABUNG,VOY_11_2025,12,JAYAPURA,2025-07-17 09:00:00,5.0,BIAK
KM SINABUNG,VOY_11_2025,13,BIAK,2025-07-18 11:00:00,2.0,NABIRE
KM SINABUNG,VOY_11_2025,14,NABIRE,2025-07-18 23:00:00,2.0,MANOKWARI
KM SINABUNG,VOY_11_2025,15,MANOKWARI,2025-07-19 11:00:00,2.0,SORONG
KM SINABUNG,VOY_11_2025,16,SORONG,2025-07-20 03:00:00,2.0,BACAN
KM SINABUNG,VOY_11_2025,17,BACAN,2025-07-20 21:00:00,1.0,TERNATE
KM SINABUNG,VOY_11_2025,18,TERNATE,2025-07-21 05:00:00,2.0,BITUNG
KM SINABUNG,VOY_11_2025,19,BITUNG,2025-07-21 17:00:00,3.0,BANGGAI
KM SINABUNG,VOY_11_2025,20,BANGGAI,2025-07-22 11:00:00,2.0,BAU-BAU
KM SINABUNG,VOY_11_2025,21,BAU-BAU,2025-07-23 05:00:00,2.0,MAKASSAR
KM SINABUNG,VOY_11_2025,22,MAKASSAR,2025-07-23 22:00:00,2.0,SURABAYA
KM SINABUNG,VOY_11_2025,23,SURABAYA,2025-07-25 04:00:00,0.0,
KM TIDAR,VOY_14_2025,1,KIJANG,2025-07-03 07:00:00,3.0,TANJUNG PRIOK
KM TIDAR,VOY_14_2025,2,TANJUNG PRIOK,2025-07-04 20:00:00,5.0,SURABAYA
KM TIDAR,VOY_14_2025,3,SURABAYA,2025-07-06 06:00:00,2.0,MAKASSAR
KM TIDAR,VOY_14_2025,4,MAKASSAR,2025-07-07 15:00:00,3.0,BAU-BAU
KM TIDAR,VOY_14_2025,5,BAU-BAU,2025-07-08 10:00:00,2.0,MAUMERE
KM TIDAR,VOY_14_2025,6,MAUMERE,2025-07-09 02:00:00,2.0,LARANTUKA
KM TIDAR,VOY_14_2025,7,LARANTUKA,2025-07-09 10:00:00,1.0,LEWOLEBA
KM TIDAR,VOY_14_2025,8,LEWOLEBA,2025-07-09 13:00:00,1.0,KUPANG
KM TIDAR,VOY_14_2025,9,KUPANG,2025-07-09 22:00:00,4.0,LEWOLEBA
KM TIDAR,VOY_14_2025,10,LEWOLEBA,2025-07-10 10:00:00,1.0,LARANTUKA
KM TIDAR,VOY_14_2025,11,LARANTUKA,2025-07-10 14:00:00,2.0,MAUMERE
KM TIDAR,VOY_14_2025,12,MAUMERE,2025-07-10 22:00:00,2.0,BAU-BAU
KM TIDAR,VOY_14_2025,13,BAU-BAU,2025-07-11 13:00:00,2.0,MAKASSAR
KM TIDAR,VOY_14_2025,14,MAKASSAR,2025-07-12 08:00:00,4.0,SURABAYA
KM TIDAR,VOY_14_2025,15,SURABAYA,2025-07-13 19:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_14_2025,16,TANJUNG PRIOK,2025-07-15 02:00:00,2.0,KIJANG
KM TIDAR,VOY_14_2025,17,KIJANG,2025-07-16 14:00:00,0.0,
KM TIDAR,VOY_15_2025,1,KIJANG,2025-07-16 14:00:00,3.0,TANJUNG PRIOK
KM TIDAR,VOY_15_2025,2,TANJUNG PRIOK,2025-07-18 03:00:00,6.0,SURABAYA
KM TIDAR,VOY_15_2025,3,SURABAYA,2025-07-19 14:00:00,3.0,MAKASSAR
KM TIDAR,VOY_15_2025,4,MAKASSAR,2025-07-21 00:00:00,3.0,BAU-BAU
KM TIDAR,VOY_15_2025,5,BAU-BAU,2025-07-21 19:00:00,3.0,MAUMERE
KM TIDAR,VOY_15_2025,6,MAUMERE,2025-07-22 12:00:00,2.0,LARANTUKA
KM TIDAR,VOY_15_2025,7,LARANTUKA,2025-07-22 20:00:00,2.0,LEWOLEBA
KM TIDAR,VOY_15_2025,8,LEWOLEBA,2025-07-23 01:00:00,2.0,KUPANG
KM TIDAR,VOY_15_2025,9,KUPANG,2025-07-23 11:00:00,4.0,LEWOLEBA
KM TIDAR,VOY_15_2025,10,LEWOLEBA,2025-07-23 23:00:00,2.0,LARANTUKA
KM TIDAR,VOY_15_2025,11,LARANTUKA,2025-07-24 04:00:00,2.0,MAUMERE
KM TIDAR,VOY_15_2025,12,MAUMERE,2025-07-24 12:00:00,2.0,BAU-BAU
KM TIDAR,VOY_15_2025,13,BAU-BAU,2025-07-25 03:00:00,3.0,MAKASSAR
KM TIDAR,VOY_15_2025,14,MAKASSAR,2025-08-07 19:00:00,4.0,SURABAYA
KM TIDAR,VOY_15_2025,15,SURABAYA,2025-08-09 06:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_15_2025,16,TANJUNG PRIOK,2025-08-10 13:00:00,2.0,KIJANG
KM TIDAR,VOY_15_2025,17,KIJANG,2025-08-12 01:00:00,0.0,
KM WILIS,VOY_14_2025,1,BATULICIN,2025-07-01 15:00:00,29.0,MAKASSAR
KM WILIS,VOY_14_2025,2,MAKASSAR,2025-07-04 02:00:00,6.0,LABUAN BAJO
KM WILIS,VOY_14_2025,3,LABUAN BAJO,2025-07-05 08:00:00,1.0,BIMA
KM WILIS,VOY_14_2025,4,BIMA,2025-07-05 18:00:00,1.0,WAIKELO
KM WILIS,VOY_14_2025,5,WAIKELO,2025-07-06 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_14_2025,6,WAINGAPU,2025-07-06 16:00:00,4.0,ENDE
KM WILIS,VOY_14_2025,7,ENDE,2025-07-07 07:00:00,2.0,KUPANG
KM WILIS,VOY_14_2025,8,KUPANG,2025-07-08 01:00:00,8.0,KALABAHI
KM WILIS,VOY_14_2025,9,KALABAHI,2025-07-09 02:00:00,12.0,KUPANG
KM WILIS,VOY_14_2025,10,KUPANG,2025-07-10 06:00:00,8.0,ENDE
KM WILIS,VOY_14_2025,11,ENDE,2025-07-11 06:00:00,2.0,WAINGAPU
