Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM BK SIGUNTANG,VOY_09_2025,4,TARAKAN,2025-04-22 05:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_09_2025,5,NUNUKAN,2025-04-22 15:00:00,3.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_09_2025,6,BALIKPAPAN,2025-04-23 21:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_09_2025,7,PARE-PARE,2025-04-24 14:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_09_2025,8,MAKASSAR,2025-04-24 23:00:00,3.0,MAUMERE
KM BK SIGUNTANG,VOY_09_2025,9,MAUMERE,2025-04-25 20:00:00,2.0,LEWOLEBA
KM BK SIGUNTANG,VOY_09_2025,10,LEWOLEBA,2025-04-26 04:00:00,2.0,KUPANG
KM BK SIGUNTANG,VOY_09_2025,11,KUPANG,2025-04-26 13:00:00,5.0,LEWOLEBA
KM BK SIGUNTANG,VOY_09_2025,12,LEWOLEBA,2025-04-27 01:00:00,2.0,MAUMERE
KM BK SIGUNTANG,VOY_09_2025,13,MAUMERE,2025-04-27 09:00:00,2.0,MAKASSAR
KM BK SIGUNTANG,VOY_09_2025,14,MAKASSAR,2025-04-28 05:00:00,6.0,PARE-PARE
KM BK SIGUNTANG,VOY_09_2025,15,PARE-PARE,2025-04-28 16:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_09_2025,16,BALIKPAPAN,2025-04-29 12:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_09_2025,17,TARAKAN,2025-04-30 14:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_09_2025,18,NUNUKAN,2025-05-01 00:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_09_2025,19,BALIKPAPAN,2025-05-02 05:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_09_2025,20,PARE-PARE,2025-05-02 23:00:00,3.0,MAKASSAR
KM BK SIGUNTANG,VOY_09_2025,21,MAKASSAR,2025-05-03 07:00:00,0.0,
KM CIREMAI,VOY_07_2025,1,TANJUNG PRIOK,2025-04-07 23:00:00,15.0,SURABAYA
KM CIREMAI,VOY_07_2025,2,SURABAYA,2025-04-09 16:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_07_2025,3,MAKASSAR,2025-04-11 03:00:00,3.0,BAU-BAU
KM CIREMAI,VOY_07_2025,4,BAU-BAU,2025-04-11 22:00:00,2.0,NAMLEA
KM CIREMAI,VOY_07_2025,5,NAMLEA,2025-04-13 02:00:00,2.0,AMBON
KM CIREMAI,VOY_07_2025,6,AMBON,2025-04-13 10:00:00,3.0,SORONG
KM CIREMAI,VOY_07_2025,7,SORONG,2025-04-14 13:00:00,4.0,MANOKWARI
KM CIREMAI,VOY_07_2025,8,MANOKWARI,2025-04-15 08:00:00,2.0,BIAK
KM CIREMAI,VOY_07_2025,9,BIAK,2025-04-15 19:00:00,2.0,JAYAPURA
KM CIREMAI,VOY_07_2025,10,JAYAPURA,2025-04-16 18:00:00,6.0,BIAK
KM CIREMAI,VOY_07_2025,11,BIAK,2025-04-17 21:00:00,2.0,MANOKWARI
KM CIREMAI,VOY_07_2025,12,MANOKWARI,2025-04-18 09:00:00,2.0,SORONG
KM CIREMAI,VOY_07_2025,13,SORONG,2025-04-19 02:00:00,4.0,BAU-BAU
KM CIREMAI,VOY_07_2025,14,BAU-BAU,2025-04-21 00:00:00,3.0,MAKASSAR
KM CIREMAI,VOY_07_2025,15,MAKASSAR,2025-04-21 20:00:00,3.0,SURABAYA
KM CIREMAI,VOY_07_2025,16,SURABAYA,2025-04-23 08:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_07_2025,17,TANJUNG PRIOK,2025-04-24 13:00:00,0.0,
KM DOBONSOLO,VOY_05_2025,1,TANJUNG PRIOK,2025-04-07 01:00:00,19.0,SURABAYA
KM DOBONSOLO,VOY_05_2025,2,SURABAYA,2025-04-09 00:00:00,4.0,BALIKPAPAN
KM DOBONSOLO,VOY_05_2025,3,BALIKPAPAN,2025-04-10 15:00:00,5.0,MAKASSAR
KM DOBONSOLO,VOY_05_2025,4,MAKASSAR,2025-04-11 19:00:00,4.0,BAU-BAU
KM DOBONSOLO,VOY_05_2025,5,BAU-BAU,2025-04-12 16:00:00,3.0,AMBON
KM DOBONSOLO,VOY_05_2025,6,AMBON,2025-04-14 00:00:00,4.0,SORONG
KM DOBONSOLO,VOY_05_2025,7,SORONG,2025-04-15 04:00:00,4.0,MANOKWARI
KM DOBONSOLO,VOY_05_2025,8,MANOKWARI,2025-04-16 00:00:00,3.0,NABIRE
KM DOBONSOLO,VOY_05_2025,9,NABIRE,2025-04-16 14:00:00,2.0,SERUI
KM DOBONSOLO,VOY_05_2025,10,SERUI,2025-04-17 00:00:00,2.0,JAYAPURA
KM DOBONSOLO,VOY_05_2025,11,JAYAPURA,2025-04-18 00:00:00,6.0,SERUI
KM DOBONSOLO,VOY_05_2025,12,SERUI,2025-04-19 04:00:00,2.0,NABIRE
KM DOBONSOLO,VOY_05_2025,13,NABIRE,2025-04-19 13:00:00,2.0,MANOKWARI
KM DOBONSOLO,VOY_05_2025,14,MANOKWARI,2025-04-20 02:00:00,3.0,SORONG
KM DOBONSOLO,VOY_05_2025,15,SORONG,2025-04-20 21:00:00,3.0,AMBON
KM DOBONSOLO,VOY_05_2025,16,AMBON,2025-04-21 23:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_05_2025,17,BAU-BAU,2025-04-23 06:00:00,2.0,MAKASSAR
KM DOBONSOLO,VOY_05_2025,18,MAKASSAR,2025-04-24 01:00:00,3.0,SURABAYA
KM DOBONSOLO,VOY_05_2025,19,SURABAYA,2025-04-25 12:00:00,2.0,TANJUNG PRIOK
KM DOBONSOLO,VOY_05_2025,20,TANJUNG PRIOK,2025-04-26 19:00:00,0.0,
KM DOROLONDA,VOY_07_2025,1,SURABAYA,2025-04-06 22:00:00,9.0,BALIKPAPAN
KM DOROLONDA,VOY_07_2025,2,BALIKPAPAN,2025-04-08 10:00:00,3.0,PANTOLOAN
KM DOROLONDA,VOY_07_2025,3,PANTOLOAN,2025-04-09 00:00:00,4.0,BITUNG
KM DOROLONDA,VOY_07_2025,4,BITUNG,2025-04-10 09:00:00,4.0,TERNATE
KM DOROLONDA,VOY_07_2025,5,TERNATE,2025-04-10 22:00:00,2.0,AMBON
KM DOROLONDA,VOY_07_2025,6,AMBON,2025-04-11 21:00:00,4.0,SORONG
KM DOROLONDA,VOY_07_2025,7,SORONG,2025-04-12 22:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_07_2025,8,MANOKWARI,2025-04-13 14:00:00,2.0,NABIRE
KM DOROLONDA,VOY_07_2025,9,NABIRE,2025-04-14 02:00:00,2.0,SERUI
KM DOROLONDA,VOY_07_2025,10,SERUI,2025-04-14 10:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_07_2025,11,JAYAPURA,2025-04-15 07:00:00,6.0,SERUI
KM DOROLONDA,VOY_07_2025,12,SERUI,2025-04-16 08:00:00,2.0,NABIRE
KM DOROLONDA,VOY_07_2025,13,NABIRE,2025-04-16 16:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_07_2025,14,MANOKWARI,2025-04-17 04:00:00,2.0,SORONG
KM DOROLONDA,VOY_07_2025,15,SORONG,2025-04-17 18:00:00,3.0,TERNATE
KM DOROLONDA,VOY_07_2025,16,TERNATE,2025-04-18 16:00:00,2.0,BITUNG
KM DOROLONDA,VOY_07_2025,17,BITUNG,2025-04-19 02:00:00,3.0,PANTOLOAN
KM DOROLONDA,VOY_07_2025,18,PANTOLOAN,2025-04-20 08:00:00,2.0,BALIKPAPAN
KM DOROLONDA,VOY_07_2025,19,BALIKPAPAN,2025-04-20 22:00:00,2.0,SURABAYA
KM DOROLONDA,VOY_07_2025,20,SURABAYA,2025-04-22 07:00:00,0.0,
KM DOROLONDA,VOY_08_2025,1,SURABAYA,2025-04-22 07:00:00,13.0,MAKASSAR
KM DOROLONDA,VOY_08_2025,2,MAKASSAR,2025-04-24 01:00:00,4.0,BAU-BAU
KM DOROLONDA,VOY_08_2025,3,BAU-BAU,2025-04-24 20:00:00,3.0,NAMLEA
KM DOROLONDA,VOY_08_2025,4,NAMLEA,2025-04-25 23:00:00,2.0,AMBON
KM DOROLONDA,VOY_08_2025,5,AMBON,2025-04-26 06:00:00,3.0,SORONG
KM DOROLONDA,VOY_08_2025,6,SORONG,2025-04-27 05:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_08_2025,7,MANOKWARI,2025-04-27 21:00:00,2.0,NABIRE
KM DOROLONDA,VOY_08_2025,8,NABIRE,2025-04-28 10:00:00,2.0,WAREN
KM DOROLONDA,VOY_08_2025,9,WAREN,2025-04-28 18:00:00,2.0,SERUI
KM DOROLONDA,VOY_08_2025,10,SERUI,2025-04-28 22:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_08_2025,11,JAYAPURA,2025-04-29 18:00:00,6.0,SERUI
KM DOROLONDA,VOY_08_2025,12,SERUI,2025-04-30 19:00:00,2.0,WAREN
KM DOROLONDA,VOY_08_2025,13,WAREN,2025-04-30 23:00:00,2.0,NABIRE
KM DOROLONDA,VOY_08_2025,14,NABIRE,2025-05-01 07:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_08_2025,15,MANOKWARI,2025-05-01 19:00:00,2.0,SORONG
KM DOROLONDA,VOY_08_2025,16,SORONG,2025-05-02 09:00:00,2.0,AMBON
KM DOROLONDA,VOY_08_2025,17,AMBON,2025-05-03 07:00:00,3.0,NAMLEA
KM DOROLONDA,VOY_08_2025,18,NAMLEA,2025-05-03 15:00:00,2.0,BAU-BAU
KM DOROLONDA,VOY_08_2025,19,BAU-BAU,2025-05-04 16:00:00,2.0,MAKASSAR
KM DOROLONDA,VOY_08_2025,20,MAKASSAR,2025-05-05 08:00:00,3.0,SURABAYA
KM DOROLONDA,VOY_08_2025,21,SURABAYA,2025-05-06 14:00:00,0.0,
KM EGON,VOY_07_2025,1,WAINGAPU,2025-04-02 22:00:00,7.0,LEMBAR
KM EGON,VOY_07_2025,2,LEMBAR,2025-04-04 07:00:00,3.0,SURABAYA
KM EGON,VOY_07_2025,3,SURABAYA,2025-04-05 11:00:00,4.0,BATULICIN
KM EGON,VOY_07_2025,4,BATULICIN,2025-04-06 17:00:00,5.0,PARE-PARE
KM EGON,VOY_07_2025,5,PARE-PARE,2025-04-07 21:00:00,3.0,BONTANG
KM EGON,VOY_07_2025,6,BONTANG,2025-04-09 02:00:00,3.0,PARE-PARE
KM EGON,VOY_07_2025,7,PARE-PARE,2025-04-10 06:00:00,3.0,BONTANG
KM EGON,VOY_07_2025,8,BONTANG,2025-04-11 11:00:00,4.0,PARE-PARE
KM EGON,VOY_07_2025,9,PARE-PARE,2025-04-12 16:00:00,2.0,BATULICIN
KM EGON,VOY_07_2025,10,BATULICIN,2025-04-13 17:00:00,3.0,SURABAYA
KM EGON,VOY_07_2025,11,SURABAYA,2025-04-14 22:00:00,4.0,LEMBAR
KM EGON,VOY_07_2025,12,LEMBAR,2025-04-16 01:00:00,3.0,WAINGAPU
KM EGON,VOY_07_2025,13,WAINGAPU,2025-04-17 09:00:00,0.0,
KM GUNUNG DEMPO,VOY_07_2025,1,TANJUNG PRIOK,2025-04-04 21:00:00,10.0,SURABAYA
KM GUNUNG DEMPO,VOY_07_2025,2,SURABAYA,2025-04-06 07:00:00,5.0,MAKASSAR
KM GUNUNG DEMPO,VOY_07_2025,3,MAKASSAR,2025-04-07 14:00:00,3.0,BAU-BAU
KM GUNUNG DEMPO,VOY_07_2025,4,BAU-BAU,2025-04-08 07:00:00,2.0,SORONG
KM GUNUNG DEMPO,VOY_07_2025,5,SORONG,2025-04-09 22:00:00,4.0,MANOKWARI
KM GUNUNG DEMPO,VOY_07_2025,6,MANOKWARI,2025-04-10 14:00:00,3.0,WASIOR
KM GUNUNG DEMPO,VOY_07_2025,7,WASIOR,2025-04-11 00:00:00,1.0,NABIRE
KM GUNUNG DEMPO,VOY_07_2025,8,NABIRE,2025-04-11 08:00:00,2.0,JAYAPURA
KM GUNUNG DEMPO,VOY_07_2025,9,JAYAPURA,2025-04-12 09:00:00,5.0,NABIRE
KM GUNUNG DEMPO,VOY_07_2025,10,NABIRE,2025-04-13 14:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_07_2025,11,WASIOR,2025-04-13 23:00:00,1.0,MANOKWARI
KM GUNUNG DEMPO,VOY_07_2025,12,MANOKWARI,2025-04-14 08:00:00,2.0,SORONG
KM GUNUNG DEMPO,VOY_07_2025,13,SORONG,2025-04-14 23:00:00,3.0,BAU-BAU
KM GUNUNG DEMPO,VOY_07_2025,14,BAU-BAU,2025-04-16 17:00:00,2.0,MAKASSAR
KM GUNUNG DEMPO,VOY_07_2025,15,MAKASSAR,2025-04-17 10:00:00,2.0,SURABAYA
KM GUNUNG DEMPO,VOY_07_2025,16,SURABAYA,2025-04-18 14:00:00,2.0,TANJUNG PRIOK
KM GUNUNG DEMPO,VOY_07_2025,17,TANJUNG PRIOK,2025-04-19 16:00:00,0.0,
KM GUNUNG DEMPO,VOY_08_2025,1,TANJUNG PRIOK,2025-04-19 16:00:00,11.0,SURABAYA
KM GUNUNG DEMPO,VOY_08_2025,2,SURABAYA,2025-04-21 03:00:00,4.0,MAKASSAR
KM GUNUNG DEMPO,VOY_08_2025,3,MAKASSAR,2025-04-22 09:00:00,3.0,SORONG
KM GUNUNG DEMPO,VOY_08_2025,4,SORONG,2025-04-24 14:00:00,3.0,MANOKWARI
KM GUNUNG DEMPO,VOY_08_2025,5,MANOKWARI,2025-04-25 05:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_08_2025,6,WASIOR,2025-04-25 14:00:00,1.0,NABIRE
KM GUNUNG DEMPO,VOY_08_2025,7,NABIRE,2025-04-25 22:00:00,2.0,JAYAPURA
KM GUNUNG DEMPO,VOY_08_2025,8,JAYAPURA,2025-04-26 21:00:00,6.0,NABIRE
KM GUNUNG DEMPO,VOY_08_2025,9,NABIRE,2025-04-28 02:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_08_2025,10,WASIOR,2025-04-28 11:00:00,1.0,MANOKWARI
KM GUNUNG DEMPO,VOY_08_2025,11,MANOKWARI,2025-04-28 19:00:00,2.0,SORONG
KM GUNUNG DEMPO,VOY_08_2025,12,SORONG,2025-04-29 10:00:00,3.0,FAK-FAK
KM GUNUNG DEMPO,VOY_08_2025,13,FAK-FAK,2025-04-30 03:00:00,3.0,KAIMANA
KM GUNUNG DEMPO,VOY_08_2025,14,KAIMANA,2025-04-30 16:00:00,2.0,DOBO
KM GUNUNG DEMPO,VOY_08_2025,15,DOBO,2025-05-01 02:00:00,2.0,TUAL
KM GUNUNG DEMPO,VOY_08_2025,16,TUAL,2025-05-01 11:00:00,4.0,BANDA
KM GUNUNG DEMPO,VOY_08_2025,17,BANDA,2025-05-02 03:00:00,2.0,AMBON
KM GUNUNG DEMPO,VOY_08_2025,18,AMBON,2025-05-02 12:00:00,3.0,NAMLEA
KM GUNUNG DEMPO,VOY_08_2025,19,NAMLEA,2025-05-02 20:00:00,2.0,BAU-BAU
KM GUNUNG DEMPO,VOY_08_2025,20,BAU-BAU,2025-05-03 22:00:00,2.0,MAKASSAR
KM GUNUNG DEMPO,VOY_08_2025,21,MAKASSAR,2025-05-04 15:00:00,3.0,SURABAYA
KM GUNUNG DEMPO,VOY_08_2025,22,SURABAYA,2025-05-05 20:00:00,2.0,TANJUNG PRIOK
KM GUNUNG DEMPO,VOY_08_2025,23,TANJUNG PRIOK,2025-05-06 23:00:00,0.0,
KM JETLINER,VOY_14_2025,1,KENDARI,2025-03-29 21:00:00,10.0,WANCI
KM JETLINER,VOY_14_2025,2,WANCI,2025-03-30 20:00:00,2.0,KENDARI
KM JETLINER,VOY_14_2025,3,KENDARI,2025-03-31 11:00:00,6.0,WANCI
KM JETLINER,VOY_14_2025,4,WANCI,2025-04-01 06:00:00,2.0,KENDARI
KM JETLINER,VOY_14_2025,5,KENDARI,2025-04-01 21:00:00,2.0,RAHA
KM JETLINER,VOY_14_2025,6,RAHA,2025-04-02 07:00:00,1.0,KENDARI
KM JETLINER,VOY_14_2025,7,KENDARI,2025-04-02 16:00:00,2.0,WANCI
KM JETLINER,VOY_14_2025,8,WANCI,2025-04-03 07:00:00,2.0,KENDARI
KM JETLINER,VOY_14_2025,9,KENDARI,2025-04-03 22:00:00,19.0,WANCI
KM JETLINER,VOY_14_2025,10,WANCI,2025-04-05 06:00:00,2.0,KENDARI
KM JETLINER,VOY_14_2025,11,KENDARI,2025-04-05 21:00:00,0.0,
KM JETLINER,VOY_15_2025,1,KENDARI,2025-04-05 21:00:00,10.0,WANCI
KM JETLINER,VOY_15_2025,2,WANCI,2025-04-06 20:00:00,2.0,KENDARI
KM JETLINER,VOY_15_2025,3,KENDARI,2025-04-07 11:00:00,6.0,WANCI
KM JETLINER,VOY_15_2025,4,WANCI,2025-04-08 06:00:00,2.0,KENDARI
KM JETLINER,VOY_15_2025,5,KENDARI,2025-04-08 21:00:00,2.0,RAHA
KM JETLINER,VOY_15_2025,6,RAHA,2025-04-09 07:00:00,1.0,KENDARI
KM JETLINER,VOY_15_2025,7,KENDARI,2025-04-09 16:00:00,2.0,WANCI
KM JETLINER,VOY_15_2025,8,WANCI,2025-04-10 07:00:00,2.0,KENDARI
KM JETLINER,VOY_15_2025,9,KENDARI,2025-04-10 22:00:00,19.0,WANCI
KM JETLINER,VOY_15_2025,10,WANCI,2025-04-12 06:00:00,2.0,KENDARI
KM JETLINER,VOY_15_2025,11,KENDARI,2025-04-12 21:00:00,0.0,
KM JETLINER,VOY_16_2025,1,KENDARI,2025-04-12 21:00:00,10.0,WANCI
KM JETLINER,VOY_16_2025,2,WANCI,2025-04-13 20:00:00,2.0,KENDARI
KM JETLINER,VOY_16_2025,3,KENDARI,2025-04-14 11:00:00,6.0,WANCI
KM JETLINER,VOY_16_2025,4,WANCI,2025-04-15 06:00:00,2.0,KENDARI
KM JETLINER,VOY_16_2025,5,KENDARI,2025-04-15 21:00:00,2.0,RAHA
KM JETLINER,VOY_16_2025,6,RAHA,2025-04-16 07:00:00,1.0,KENDARI
KM JETLINER,VOY_16_2025,7,KENDARI,2025-04-16 16:00:00,2.0,WANCI
KM JETLINER,VOY_16_2025,8,WANCI,2025-04-17 07:00:00,2.0,KENDARI
KM JETLINER,VOY_16_2025,9,KENDARI,2025-04-17 22:00:00,19.0,WANCI
KM JETLINER,VOY_16_2025,10,WANCI,2025-04-19 06:00:00,2.0,KENDARI
KM JETLINER,VOY_16_2025,11,KENDARI,2025-04-19 21:00:00,0.0,
KM JETLINER,VOY_17_2025,1,KENDARI,2025-04-19 21:00:00,10.0,WANCI
KM JETLINER,VOY_17_2025,2,WANCI,2025-04-20 20:00:00,2.0,KENDARI
KM JETLINER,VOY_17_2025,3,KENDARI,2025-04-21 11:00:00,6.0,WANCI
KM JETLINER,VOY_17_2025,4,WANCI,2025-04-22 06:00:00,2.0,KENDARI
KM JETLINER,VOY_17_2025,5,KENDARI,2025-04-22 21:00:00,2.0,RAHA
KM JETLINER,VOY_17_2025,6,RAHA,2025-04-23 07:00:00,1.0,KENDARI
KM JETLINER,VOY_17_2025,7,KENDARI,2025-04-23 16:00:00,2.0,WANCI
KM JETLINER,VOY_17_2025,8,WANCI,2025-04-24 07:00:00,2.0,KENDARI
KM JETLINER,VOY_17_2025,9,KENDARI,2025-04-24 22:00:00,19.0,WANCI
KM JETLINER,VOY_17_2025,10,WANCI,2025-04-26 06:00:00,2.0,KENDARI
KM JETLINER,VOY_17_2025,11,KENDARI,2025-04-26 21:00:00,0.0,
KM JETLINER,VOY_18_2025,1,KENDARI,2025-04-26 21:00:00,8.0,WANCI
KM JETLINER,VOY_18_2025,2,WANCI,2025-04-27 18:00:00,2.0,KENDARI
KM JETLINER,VOY_18_2025,3,KENDARI,2025-04-28 09:00:00,8.0,WANCI
KM JETLINER,VOY_18_2025,4,WANCI,2025-04-29 06:00:00,2.0,KENDARI
KM JETLINER,VOY_18_2025,5,KENDARI,2025-04-29 21:00:00,2.0,RAHA
KM JETLINER,VOY_18_2025,6,RAHA,2025-04-30 07:00:00,1.0,KENDARI
KM JETLINER,VOY_18_2025,7,KENDARI,2025-04-30 16:00:00,2.0,WANCI
KM JETLINER,VOY_18_2025,8,WANCI,2025-05-01 07:00:00,2.0,KENDARI
KM JETLINER,VOY_18_2025,9,KENDARI,2025-05-01 22:00:00,19.0,WANCI
KM JETLINER,VOY_18_2025,10,WANCI,2025-05-03 06:00:00,2.0,KENDARI
KM JETLINER,VOY_18_2025,11,KENDARI,2025-05-03 21:00:00,0.0,
KM KELIMUTU,VOY_05_2025,1,SEMARANG,2025-03-29 19:00:00,95.0,KUMAI
KM KELIMUTU,VOY_05_2025,2,KUMAI,2025-04-03 19:00:00,2.0,SEMARANG
KM KELIMUTU,VOY_05_2025,3,SEMARANG,2025-04-04 22:00:00,4.0,KUMAI
KM KELIMUTU,VOY_05_2025,4,KUMAI,2025-04-06 03:00:00,8.0,SEMARANG
KM KELIMUTU,VOY_05_2025,5,SEMARANG,2025-04-07 12:00:00,12.0,PONTIANAK
KM KELIMUTU,VOY_05_2025,6,PONTIANAK,2025-04-10 02:00:00,3.0,TANJUNG PANDAN
KM KELIMUTU,VOY_05_2025,7,TANJUNG PANDAN,2025-04-11 02:00:00,1.0,TANJUNG PRIOK
KM KELIMUTU,VOY_05_2025,8,TANJUNG PRIOK,2025-04-11 21:00:00,0.0,
KM KELIMUTU,VOY_06_2025,1,TANJUNG PRIOK,2025-04-11 21:00:00,24.0,TANJUNG PANDAN
KM KELIMUTU,VOY_06_2025,2,TANJUNG PANDAN,2025-04-13 15:00:00,2.0,PONTIANAK
KM KELIMUTU,VOY_06_2025,3,PONTIANAK,2025-04-14 17:00:00,3.0,SEMARANG
KM KELIMUTU,VOY_06_2025,4,SEMARANG,2025-04-16 16:00:00,6.0,KUMAI
KM KELIMUTU,VOY_06_2025,5,KUMAI,2025-04-18 01:00:00,4.0,SEMARANG
KM KELIMUTU,VOY_06_2025,6,SEMARANG,2025-04-19 06:00:00,16.0,PONTIANAK
KM KELIMUTU,VOY_06_2025,7,PONTIANAK,2025-04-21 22:00:00,2.0,TANJUNG PANDAN
KM KELIMUTU,VOY_06_2025,8,TANJUNG PANDAN,2025-04-22 20:00:00,2.0,TANJUNG PRIOK
KM KELIMUTU,VOY_06_2025,9,TANJUNG PRIOK,2025-04-23 16:00:00,0.0,
KM LABOBAR,VOY_07_2025,1,TANJUNG PRIOK,2025-03-29 04:00:00,24.0,SURABAYA
KM LABOBAR,VOY_07_2025,2,SURABAYA,2025-03-31 06:00:00,5.0,MAKASSAR
KM LABOBAR,VOY_07_2025,3,MAKASSAR,2025-04-01 16:00:00,3.0,BAU-BAU
KM LABOBAR,VOY_07_2025,4,BAU-BAU,2025-04-02 11:00:00,2.0,AMBON
KM LABOBAR,VOY_07_2025,5,AMBON,2025-04-03 14:00:00,3.0,BANDA
KM LABOBAR,VOY_07_2025,6,BANDA,2025-04-04 01:00:00,2.0,TUAL
KM LABOBAR,VOY_07_2025,7,TUAL,2025-04-04 16:00:00,4.0,DOBO
KM LABOBAR,VOY_07_2025,8,DOBO,2025-04-05 03:00:00,3.0,KAIMANA
KM LABOBAR,VOY_07_2025,9,KAIMANA,2025-04-05 15:00:00,5.0,FAK-FAK
KM LABOBAR,VOY_07_2025,10,FAK-FAK,2025-04-06 06:00:00,3.0,SORONG
KM LABOBAR,VOY_07_2025,11,SORONG,2025-04-06 04:00:00,20.0,MANOKWARI
KM LABOBAR,VOY_07_2025,12,MANOKWARI,2025-04-06 21:00:00,9.0,NABIRE
KM LABOBAR,VOY_07_2025,13,NABIRE,2025-04-07 10:00:00,10.0,WASIOR
KM LABOBAR,VOY_07_2025,14,WASIOR,2025-04-07 19:00:00,5.0,MANOKWARI
KM LABOBAR,VOY_07_2025,15,MANOKWARI,2025-04-08 04:00:00,17.0,SORONG
KM LABOBAR,VOY_07_2025,16,SORONG,2025-04-08 19:00:00,3.0,FAK-FAK
KM LABOBAR,VOY_07_2025,17,FAK-FAK,2025-04-09 11:00:00,2.0,KAIMANA
KM LABOBAR,VOY_07_2025,18,KAIMANA,2025-04-10 00:00:00,5.0,DOBO
KM LABOBAR,VOY_07_2025,19,DOBO,2025-04-10 11:00:00,4.0,TUAL
KM LABOBAR,VOY_07_2025,20,TUAL,2025-04-10 20:00:00,7.0,BANDA
KM LABOBAR,VOY_07_2025,21,BANDA,2025-04-11 11:00:00,6.0,AMBON
KM LABOBAR,VOY_07_2025,22,AMBON,2025-04-11 21:00:00,6.0,BAU-BAU
KM LABOBAR,VOY_07_2025,23,BAU-BAU,2025-04-13 00:00:00,3.0,MAKASSAR
KM LABOBAR,VOY_07_2025,24,MAKASSAR,2025-04-13 17:00:00,5.0,SURABAYA
KM LABOBAR,VOY_07_2025,25,SURABAYA,2025-04-15 00:00:00,3.0,TANJUNG PRIOK
KM LABOBAR,VOY_07_2025,26,TANJUNG PRIOK,2025-04-16 04:00:00,0.0,
KM LABOBAR,VOY_08_2025,1,TANJUNG PRIOK,2025-04-16 22:00:00,10.0,SURABAYA
KM LABOBAR,VOY_08_2025,2,SURABAYA,2025-04-18 10:00:00,4.0,MAKASSAR
KM LABOBAR,VOY_08_2025,3,MAKASSAR,2025-04-19 19:00:00,3.0,BAU-BAU
KM LABOBAR,VOY_08_2025,4,BAU-BAU,2025-04-20 14:00:00,2.0,AMBON
KM LABOBAR,VOY_08_2025,5,AMBON,2025-04-21 17:00:00,3.0,BANDA
KM LABOBAR,VOY_08_2025,6,BANDA,2025-04-22 04:00:00,2.0,TUAL
KM LABOBAR,VOY_08_2025,7,TUAL,2025-04-22 19:00:00,3.0,DOBO
KM LABOBAR,VOY_08_2025,8,DOBO,2025-04-23 05:00:00,3.0,KAIMANA
KM LABOBAR,VOY_08_2025,9,KAIMANA,2025-04-23 17:00:00,3.0,FAK-FAK
KM LABOBAR,VOY_08_2025,10,FAK-FAK,2025-04-24 06:00:00,4.0,SORONG
KM LABOBAR,VOY_08_2025,11,SORONG,2025-04-24 23:00:00,7.0,MANOKWARI
KM LABOBAR,VOY_08_2025,12,MANOKWARI,2025-04-25 15:00:00,3.0,NABIRE
KM LABOBAR,VOY_08_2025,13,NABIRE,2025-04-26 05:00:00,3.0,WASIOR
KM LABOBAR,VOY_08_2025,14,WASIOR,2025-04-26 15:00:00,2.0,MANOKWARI
KM LABOBAR,VOY_08_2025,15,MANOKWARI,2025-04-27 01:00:00,3.0,SORONG
KM LABOBAR,VOY_08_2025,16,SORONG,2025-04-27 17:00:00,4.0,FAK-FAK
KM LABOBAR,VOY_08_2025,17,FAK-FAK,2025-04-28 11:00:00,4.0,KAIMANA
KM LABOBAR,VOY_08_2025,18,KAIMANA,2025-04-29 02:00:00,3.0,DOBO
KM LABOBAR,VOY_08_2025,19,DOBO,2025-04-29 14:00:00,3.0,TUAL
KM LABOBAR,VOY_08_2025,20,TUAL,2025-04-30 00:00:00,4.0,BANDA
KM LABOBAR,VOY_08_2025,21,BANDA,2025-04-30 16:00:00,2.0,AMBON
KM LABOBAR,VOY_08_2025,22,AMBON,2025-05-01 02:00:00,4.0,BAU-BAU
KM LABOBAR,VOY_08_2025,23,BAU-BAU,2025-05-02 05:00:00,8.0,MAKASSAR
KM LABOBAR,VOY_08_2025,24,MAKASSAR,2025-05-02 22:00:00,3.0,SURABAYA
