Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM KELUD,VOY_17_2025,6,BATAM,2025-05-07 09:00:00,6.0,TANJUNG PRIOK
KM KELUD,VOY_17_2025,7,TANJUNG PRIOK,2025-05-08 21:00:00,0.0,
KM KELUD,VOY_18_2025,1,TANJUNG PRIOK,2025-05-08 21:00:00,18.0,BATAM
KM KELUD,VOY_18_2025,2,BATAM,2025-05-10 23:00:00,7.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_18_2025,3,TANJUNG BALAI KARIMUN,2025-05-11 09:00:00,1.0,BELAWAN
KM KELUD,VOY_18_2025,4,BELAWAN,2025-05-12 09:00:00,25.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_18_2025,5,TANJUNG BALAI KARIMUN,2025-05-14 08:00:00,1.0,BATAM
KM KELUD,VOY_18_2025,6,BATAM,2025-05-14 12:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_18_2025,7,TANJUNG PRIOK,2025-05-15 22:00:00,0.0,
KM KELUD,VOY_19_2025,1,TANJUNG PRIOK,2025-05-15 22:00:00,23.0,BATAM
KM KELUD,VOY_19_2025,2,BATAM,2025-05-18 05:00:00,5.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_19_2025,3,TANJUNG BALAI KARIMUN,2025-05-18 13:00:00,1.0,BELAWAN
KM KELUD,VOY_19_2025,4,BELAWAN,2025-05-19 13:00:00,24.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_19_2025,5,TANJUNG BALAI KARIMUN,2025-05-21 12:00:00,1.0,BATAM
KM KELUD,VOY_19_2025,6,BATAM,2025-05-21 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_19_2025,7,TANJUNG PRIOK,2025-05-23 04:00:00,0.0,
KM KELUD,VOY_20_2025,1,TANJUNG PRIOK,2025-05-23 04:00:00,17.0,BATAM
KM KELUD,VOY_20_2025,2,BATAM,2025-05-25 05:00:00,5.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_20_2025,3,TANJUNG BALAI KARIMUN,2025-05-25 13:00:00,1.0,BELAWAN
KM KELUD,VOY_20_2025,4,BELAWAN,2025-05-26 13:00:00,24.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_20_2025,5,TANJUNG BALAI KARIMUN,2025-05-28 12:00:00,1.0,BATAM
KM KELUD,VOY_20_2025,6,BATAM,2025-05-28 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_20_2025,7,TANJUNG PRIOK,2025-05-30 04:00:00,0.0,
KM LAWIT,VOY_08_2025,1,SURABAYA,2025-04-27 16:00:00,8.0,SAMPIT
KM LAWIT,VOY_08_2025,2,SAMPIT,2025-04-29 09:00:00,20.0,SEMARANG
KM LAWIT,VOY_08_2025,3,SEMARANG,2025-05-01 13:00:00,2.0,KUMAI
KM LAWIT,VOY_08_2025,4,KUMAI,2025-05-02 17:00:00,5.0,SEMARANG
KM LAWIT,VOY_08_2025,5,SEMARANG,2025-05-03 23:00:00,3.0,KARIMUN JAWA
KM LAWIT,VOY_08_2025,6,KARIMUN JAWA,2025-05-04 09:00:00,5.0,SEMARANG
KM LAWIT,VOY_08_2025,7,SEMARANG,2025-05-04 20:00:00,4.0,SAMPIT
KM LAWIT,VOY_08_2025,8,SAMPIT,2025-05-06 13:00:00,21.0,SURABAYA
KM LAWIT,VOY_08_2025,9,SURABAYA,2025-05-08 14:00:00,3.0,KUMAI
KM LAWIT,VOY_08_2025,10,KUMAI,2025-05-09 21:00:00,0.0,
KM LAWIT,VOY_09_2025,1,KUMAI,2025-05-09 21:00:00,3.0,SURABAYA
KM LAWIT,VOY_09_2025,2,SURABAYA,2025-05-11 04:00:00,6.0,BENOA
KM LAWIT,VOY_09_2025,3,BENOA,2025-05-12 15:00:00,4.0,BIMA
KM LAWIT,VOY_09_2025,4,BIMA,2025-05-13 17:00:00,2.0,WAINGAPU
KM LAWIT,VOY_09_2025,5,WAINGAPU,2025-05-14 10:00:00,3.0,ENDE
KM LAWIT,VOY_09_2025,6,ENDE,2025-05-14 23:00:00,2.0,KALABAHI
KM LAWIT,VOY_09_2025,7,KALABAHI,2025-05-15 20:00:00,2.0,KUPANG
KM LAWIT,VOY_09_2025,8,KUPANG,2025-05-16 11:00:00,4.0,ROTE
KM LAWIT,VOY_09_2025,9,ROTE,2025-05-16 20:00:00,2.0,KUPANG
KM LAWIT,VOY_09_2025,10,KUPANG,2025-05-17 03:00:00,4.0,KALABAHI
KM LAWIT,VOY_09_2025,11,KALABAHI,2025-05-17 20:00:00,2.0,ENDE
KM LAWIT,VOY_09_2025,12,ENDE,2025-05-18 17:00:00,2.0,WAINGAPU
KM LAWIT,VOY_09_2025,13,WAINGAPU,2025-05-19 05:00:00,3.0,BIMA
KM LAWIT,VOY_09_2025,14,BIMA,2025-05-19 23:00:00,2.0,BENOA
KM LAWIT,VOY_09_2025,15,BENOA,2025-05-20 23:00:00,3.0,SURABAYA
KM LAWIT,VOY_09_2025,16,SURABAYA,2025-05-22 08:00:00,3.0,KUMAI
KM LAWIT,VOY_09_2025,17,KUMAI,2025-05-23 16:00:00,0.0,
KM LAWIT,VOY_10_2025,1,KUMAI,2025-05-23 16:00:00,7.0,SURABAYA
KM LAWIT,VOY_10_2025,2,SURABAYA,2025-05-25 03:00:00,5.0,SAMPIT
KM LAWIT,VOY_10_2025,3,SAMPIT,2025-05-26 16:00:00,19.0,SEMARANG
KM LAWIT,VOY_10_2025,4,SEMARANG,2025-05-28 19:00:00,8.0,KUMAI
KM LAWIT,VOY_10_2025,5,KUMAI,2025-05-30 04:00:00,2.0,SEMARANG
KM LAWIT,VOY_10_2025,6,SEMARANG,2025-05-31 07:00:00,2.0,KARIMUN JAWA
KM LAWIT,VOY_10_2025,7,KARIMUN JAWA,2025-05-31 16:00:00,25.0,SEMARANG
KM LAWIT,VOY_10_2025,8,SEMARANG,2025-06-01 23:00:00,5.0,SAMPIT
KM LAWIT,VOY_10_2025,9,SAMPIT,2025-06-03 13:00:00,20.0,SURABAYA
KM LAWIT,VOY_10_2025,10,SURABAYA,2025-06-05 13:00:00,2.0,KUMAI
KM LAWIT,VOY_10_2025,11,KUMAI,2025-06-06 19:00:00,0.0,
KM NGGAPULU,VOY_08_2025,1,TANJUNG PRIOK,2025-04-30 10:00:00,29.0,SURABAYA
KM NGGAPULU,VOY_08_2025,2,SURABAYA,2025-05-02 17:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_08_2025,3,MAKASSAR,2025-05-04 04:00:00,3.0,BAU-BAU
KM NGGAPULU,VOY_08_2025,4,BAU-BAU,2025-05-04 22:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_08_2025,5,NAMLEA,2025-05-06 01:00:00,2.0,AMBON
KM NGGAPULU,VOY_08_2025,6,AMBON,2025-05-06 09:00:00,4.0,TERNATE
KM NGGAPULU,VOY_08_2025,7,TERNATE,2025-05-07 10:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_08_2025,8,JAILOLO,2025-05-07 14:00:00,2.0,BITUNG
KM NGGAPULU,VOY_08_2025,9,BITUNG,2025-05-08 03:00:00,18.0,JAILOLO
KM NGGAPULU,VOY_08_2025,10,JAILOLO,2025-05-09 07:00:00,2.0,TERNATE
KM NGGAPULU,VOY_08_2025,11,TERNATE,2025-05-09 11:00:00,2.0,AMBON
KM NGGAPULU,VOY_08_2025,12,AMBON,2025-05-10 10:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_08_2025,13,NAMLEA,2025-05-10 18:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_08_2025,14,BAU-BAU,2025-05-11 21:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_08_2025,15,MAKASSAR,2025-05-12 14:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_08_2025,16,SURABAYA,2025-05-13 23:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_08_2025,17,TANJUNG PRIOK,2025-05-15 03:00:00,0.0,
KM NGGAPULU,VOY_09_2025,1,TANJUNG PRIOK,2025-05-15 03:00:00,12.0,SURABAYA
KM NGGAPULU,VOY_09_2025,2,SURABAYA,2025-05-16 17:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_09_2025,3,MAKASSAR,2025-05-18 04:00:00,3.0,BAU-BAU
KM NGGAPULU,VOY_09_2025,4,BAU-BAU,2025-05-18 22:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_09_2025,5,NAMLEA,2025-05-20 01:00:00,2.0,AMBON
KM NGGAPULU,VOY_09_2025,6,AMBON,2025-05-20 09:00:00,4.0,TERNATE
KM NGGAPULU,VOY_09_2025,7,TERNATE,2025-05-21 10:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_09_2025,8,JAILOLO,2025-05-21 14:00:00,2.0,BITUNG
KM NGGAPULU,VOY_09_2025,9,BITUNG,2025-05-22 03:00:00,15.0,JAILOLO
KM NGGAPULU,VOY_09_2025,10,JAILOLO,2025-05-23 04:00:00,2.0,TERNATE
KM NGGAPULU,VOY_09_2025,11,TERNATE,2025-05-23 08:00:00,2.0,AMBON
KM NGGAPULU,VOY_09_2025,12,AMBON,2025-05-24 07:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_09_2025,13,NAMLEA,2025-05-24 15:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_09_2025,14,BAU-BAU,2025-05-25 18:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_09_2025,15,MAKASSAR,2025-05-26 11:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_09_2025,16,SURABAYA,2025-05-27 20:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_09_2025,17,TANJUNG PRIOK,2025-05-29 00:00:00,0.0,
KM PANGRANGO,VOY_09_2025,1,AMBON,2025-04-24 12:00:00,28.0,BANDA
KM PANGRANGO,VOY_09_2025,2,BANDA,2025-04-26 06:00:00,34.0,AMBON
KM PANGRANGO,VOY_09_2025,3,AMBON,2025-04-28 06:00:00,14.0,NAMROLE
KM PANGRANGO,VOY_09_2025,4,NAMROLE,2025-04-29 06:00:00,2.0,AMBON
KM PANGRANGO,VOY_09_2025,5,AMBON,2025-04-29 18:00:00,6.0,BANDA
KM PANGRANGO,VOY_09_2025,6,BANDA,2025-04-30 14:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_09_2025,7,SAUMLAKI,2025-05-01 19:00:00,5.0,BANDA
KM PANGRANGO,VOY_09_2025,8,BANDA,2025-05-03 05:00:00,2.0,AMBON
KM PANGRANGO,VOY_09_2025,9,AMBON,2025-05-03 21:00:00,20.0,BANDA
KM PANGRANGO,VOY_09_2025,10,BANDA,2025-05-05 07:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_09_2025,11,SAUMLAKI,2025-05-06 12:00:00,4.0,BANDA
KM PANGRANGO,VOY_09_2025,12,BANDA,2025-05-07 20:00:00,2.0,AMBON
KM PANGRANGO,VOY_09_2025,13,AMBON,2025-05-08 12:00:00,0.0,
KM PANGRANGO,VOY_10_2025,1,AMBON,2025-05-08 12:00:00,28.0,BANDA
KM PANGRANGO,VOY_10_2025,2,BANDA,2025-05-10 06:00:00,34.0,AMBON
KM PANGRANGO,VOY_10_2025,3,AMBON,2025-05-12 06:00:00,14.0,NAMROLE
KM PANGRANGO,VOY_10_2025,4,NAMROLE,2025-05-13 06:00:00,2.0,AMBON
KM PANGRANGO,VOY_10_2025,5,AMBON,2025-05-13 18:00:00,6.0,BANDA
KM PANGRANGO,VOY_10_2025,6,BANDA,2025-05-14 14:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_10_2025,7,SAUMLAKI,2025-05-15 19:00:00,5.0,BANDA
KM PANGRANGO,VOY_10_2025,8,BANDA,2025-05-17 05:00:00,2.0,AMBON
KM PANGRANGO,VOY_10_2025,9,AMBON,2025-05-17 21:00:00,20.0,BANDA
KM PANGRANGO,VOY_10_2025,10,BANDA,2025-05-19 07:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_10_2025,11,SAUMLAKI,2025-05-20 12:00:00,4.0,BANDA
KM PANGRANGO,VOY_10_2025,12,BANDA,2025-05-21 20:00:00,2.0,AMBON
KM PANGRANGO,VOY_10_2025,13,AMBON,2025-05-22 12:00:00,0.0,
KM PANGRANGO,VOY_11_2025,1,AMBON,2025-05-22 12:00:00,28.0,BANDA
KM PANGRANGO,VOY_11_2025,2,BANDA,2025-05-24 06:00:00,34.0,AMBON
KM PANGRANGO,VOY_11_2025,3,AMBON,2025-05-26 06:00:00,14.0,NAMROLE
KM PANGRANGO,VOY_11_2025,4,NAMROLE,2025-05-27 06:00:00,2.0,AMBON
KM PANGRANGO,VOY_11_2025,5,AMBON,2025-05-27 18:00:00,6.0,BANDA
KM PANGRANGO,VOY_11_2025,6,BANDA,2025-05-28 14:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_11_2025,7,SAUMLAKI,2025-05-29 19:00:00,5.0,BANDA
KM PANGRANGO,VOY_11_2025,8,BANDA,2025-05-31 05:00:00,2.0,AMBON
KM PANGRANGO,VOY_11_2025,9,AMBON,2025-05-31 21:00:00,20.0,BANDA
KM PANGRANGO,VOY_11_2025,10,BANDA,2025-06-02 07:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_11_2025,11,SAUMLAKI,2025-06-03 12:00:00,4.0,BANDA
KM PANGRANGO,VOY_11_2025,12,BANDA,2025-06-04 20:00:00,2.0,AMBON
KM PANGRANGO,VOY_11_2025,13,AMBON,2025-06-05 12:00:00,0.0,
KM SANGIANG,VOY_09_2025,1,BITUNG,2025-04-27 17:00:00,23.0,TERNATE
KM SANGIANG,VOY_09_2025,2,TERNATE,2025-04-29 13:00:00,3.0,BACAN
KM SANGIANG,VOY_09_2025,3,BACAN,2025-04-30 05:00:00,2.0,SANANA
KM SANGIANG,VOY_09_2025,4,SANANA,2025-05-01 06:00:00,2.0,NAMLEA
KM SANGIANG,VOY_09_2025,5,NAMLEA,2025-05-01 22:00:00,1.0,AMBON
KM SANGIANG,VOY_09_2025,6,AMBON,2025-05-02 09:00:00,6.0,BANDA
KM SANGIANG,VOY_09_2025,7,BANDA,2025-05-03 07:00:00,2.0,GESER
KM SANGIANG,VOY_09_2025,8,GESER,2025-05-03 19:00:00,2.0,FAK-FAK
KM SANGIANG,VOY_09_2025,9,FAK-FAK,2025-05-04 09:00:00,7.0,GESER
KM SANGIANG,VOY_09_2025,10,GESER,2025-05-05 05:00:00,2.0,BANDA
KM SANGIANG,VOY_09_2025,11,BANDA,2025-05-05 17:00:00,2.0,AMBON
KM SANGIANG,VOY_09_2025,12,AMBON,2025-05-06 13:00:00,11.0,NAMLEA
KM SANGIANG,VOY_09_2025,13,NAMLEA,2025-05-07 11:00:00,5.0,SANANA
KM SANGIANG,VOY_09_2025,14,SANANA,2025-05-08 06:00:00,2.0,BACAN
KM SANGIANG,VOY_09_2025,15,BACAN,2025-05-09 05:00:00,2.0,TERNATE
KM SANGIANG,VOY_09_2025,16,TERNATE,2025-05-09 19:00:00,2.0,BITUNG
KM SANGIANG,VOY_09_2025,17,BITUNG,2025-05-10 17:00:00,0.0,
KM SANGIANG,VOY_10_2025,1,BITUNG,2025-05-10 17:00:00,5.0,TERNATE
KM SANGIANG,VOY_10_2025,2,TERNATE,2025-05-11 20:00:00,2.0,BACAN
KM SANGIANG,VOY_10_2025,3,BACAN,2025-05-12 12:00:00,2.0,SANANA
KM SANGIANG,VOY_10_2025,4,SANANA,2025-05-13 14:00:00,2.0,NAMLEA
KM SANGIANG,VOY_10_2025,5,NAMLEA,2025-05-14 07:00:00,2.0,AMBON
KM SANGIANG,VOY_10_2025,6,AMBON,2025-05-14 20:00:00,4.0,BANDA
KM SANGIANG,VOY_10_2025,7,BANDA,2025-05-15 17:00:00,2.0,GESER
KM SANGIANG,VOY_10_2025,8,GESER,2025-05-16 05:00:00,1.0,FAK-FAK
KM SANGIANG,VOY_10_2025,9,FAK-FAK,2025-05-16 18:00:00,3.0,GESER
KM SANGIANG,VOY_10_2025,10,GESER,2025-05-17 10:00:00,1.0,BANDA
KM SANGIANG,VOY_10_2025,11,BANDA,2025-05-17 21:00:00,2.0,AMBON
KM SANGIANG,VOY_10_2025,12,AMBON,2025-05-18 17:00:00,3.0,NAMLEA
KM SANGIANG,VOY_10_2025,13,NAMLEA,2025-05-19 08:00:00,2.0,BAU-BAU
KM SANGIANG,VOY_10_2025,14,BAU-BAU,2025-05-21 14:00:00,2.0,SEMARANG
KM SANGIANG,VOY_10_2025,15,SEMARANG,2025-05-25 17:00:00,0.0,
KM SINABUNG,VOY_08_2025,1,SURABAYA,2025-04-28 15:00:00,7.0,MAKASSAR
KM SINABUNG,VOY_08_2025,2,MAKASSAR,2025-04-30 05:00:00,3.0,BAU-BAU
KM SINABUNG,VOY_08_2025,3,BAU-BAU,2025-05-01 00:00:00,2.0,BANGGAI
KM SINABUNG,VOY_08_2025,4,BANGGAI,2025-05-01 21:00:00,1.0,BITUNG
KM SINABUNG,VOY_08_2025,5,BITUNG,2025-05-02 13:00:00,3.0,TERNATE
KM SINABUNG,VOY_08_2025,6,TERNATE,2025-05-03 04:00:00,2.0,BACAN
KM SINABUNG,VOY_08_2025,7,BACAN,2025-05-03 13:00:00,1.0,SORONG
KM SINABUNG,VOY_08_2025,8,SORONG,2025-05-04 06:00:00,3.0,MANOKWARI
KM SINABUNG,VOY_08_2025,9,MANOKWARI,2025-05-05 00:00:00,2.0,BIAK
KM SINABUNG,VOY_08_2025,10,BIAK,2025-05-05 11:00:00,2.0,JAYAPURA
KM SINABUNG,VOY_08_2025,11,JAYAPURA,2025-05-06 10:00:00,4.0,BIAK
KM SINABUNG,VOY_08_2025,12,BIAK,2025-05-07 11:00:00,2.0,MANOKWARI
KM SINABUNG,VOY_08_2025,13,MANOKWARI,2025-05-07 23:00:00,2.0,SORONG
KM SINABUNG,VOY_08_2025,14,SORONG,2025-05-08 16:00:00,2.0,BAU-BAU
KM SINABUNG,VOY_08_2025,15,BAU-BAU,2025-05-10 12:00:00,2.0,MAKASSAR
KM SINABUNG,VOY_08_2025,16,MAKASSAR,2025-05-11 07:00:00,2.0,SURABAYA
KM SINABUNG,VOY_08_2025,17,SURABAYA,2025-05-12 17:00:00,0.0,
KM SINABUNG,VOY_09_2025,1,SURABAYA,2025-05-12 19:00:00,0.0,MAKASSAR
KM SINABUNG,VOY_09_2025,2,MAKASSAR,2025-05-13 21:00:00,0.0,BAU-BAU
KM SINABUNG,VOY_09_2025,3,BAU-BAU,2025-05-14 11:00:00,0.0,SORONG
KM SINABUNG,VOY_09_2025,4,SORONG,2025-05-16 14:00:00,0.0,BAU-BAU
KM SINABUNG,VOY_09_2025,5,BAU-BAU,2025-05-18 17:00:00,0.0,KUPANG
KM SINABUNG,VOY_09_2025,6,KUPANG,2025-05-19 10:00:00,0.0,BENOA
KM SINABUNG,VOY_09_2025,7,BENOA,2025-05-20 16:00:00,0.0,SURABAYA
KM SINABUNG,VOY_09_2025,8,SURABAYA,2025-05-21 09:00:00,0.0,
KM TIDAR,VOY_09_2025,1,KIJANG,2025-04-25 09:00:00,4.0,TANJUNG PRIOK
KM TIDAR,VOY_09_2025,2,TANJUNG PRIOK,2025-04-27 01:00:00,6.0,SURABAYA
KM TIDAR,VOY_09_2025,3,SURABAYA,2025-04-28 12:00:00,3.0,MAKASSAR
KM TIDAR,VOY_09_2025,4,MAKASSAR,2025-04-29 22:00:00,3.0,BAU-BAU
KM TIDAR,VOY_09_2025,5,BAU-BAU,2025-04-30 18:00:00,2.0,MAUMERE
KM TIDAR,VOY_09_2025,6,MAUMERE,2025-05-01 10:00:00,2.0,LARANTUKA
KM TIDAR,VOY_09_2025,7,LARANTUKA,2025-05-01 18:00:00,2.0,LEWOLEBA
KM TIDAR,VOY_09_2025,8,LEWOLEBA,2025-05-01 23:00:00,1.0,KUPANG
KM TIDAR,VOY_09_2025,9,KUPANG,2025-05-02 08:00:00,4.0,LEWOLEBA
KM TIDAR,VOY_09_2025,10,LEWOLEBA,2025-05-02 20:00:00,2.0,LARANTUKA
KM TIDAR,VOY_09_2025,11,LARANTUKA,2025-05-03 01:00:00,2.0,MAUMERE
KM TIDAR,VOY_09_2025,12,MAUMERE,2025-05-03 09:00:00,2.0,BAU-BAU
KM TIDAR,VOY_09_2025,13,BAU-BAU,2025-05-04 00:00:00,3.0,MAKASSAR
KM TIDAR,VOY_09_2025,14,MAKASSAR,2025-05-04 20:00:00,4.0,SURABAYA
KM TIDAR,VOY_09_2025,15,SURABAYA,2025-05-06 08:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_09_2025,16,TANJUNG PRIOK,2025-05-07 15:00:00,2.0,KIJANG
KM TIDAR,VOY_09_2025,17,KIJANG,2025-05-09 03:00:00,0.0,
KM TIDAR,VOY_10_2025,1,KIJANG,2025-05-09 03:00:00,16.0,TANJUNG PRIOK
KM TIDAR,VOY_10_2025,2,TANJUNG PRIOK,2025-05-11 07:00:00,6.0,SURABAYA
KM TIDAR,VOY_10_2025,3,SURABAYA,2025-05-12 18:00:00,3.0,MAKASSAR
KM TIDAR,VOY_10_2025,4,MAKASSAR,2025-05-14 04:00:00,3.0,BAU-BAU
KM TIDAR,VOY_10_2025,5,BAU-BAU,2025-05-15 00:00:00,3.0,MAUMERE
KM TIDAR,VOY_10_2025,6,MAUMERE,2025-05-15 17:00:00,2.0,LARANTUKA
KM TIDAR,VOY_10_2025,7,LARANTUKA,2025-05-16 01:00:00,2.0,LEWOLEBA
KM TIDAR,VOY_10_2025,8,LEWOLEBA,2025-05-16 06:00:00,1.0,KUPANG
KM TIDAR,VOY_10_2025,9,KUPANG,2025-05-16 15:00:00,4.0,LEWOLEBA
KM TIDAR,VOY_10_2025,10,LEWOLEBA,2025-05-17 03:00:00,1.0,LARANTUKA
KM TIDAR,VOY_10_2025,11,LARANTUKA,2025-05-17 07:00:00,2.0,MAUMERE
KM TIDAR,VOY_10_2025,12,MAUMERE,2025-05-17 15:00:00,2.0,BAU-BAU
KM TIDAR,VOY_10_2025,13,BAU-BAU,2025-05-18 06:00:00,3.0,MAKASSAR
KM TIDAR,VOY_10_2025,14,MAKASSAR,2025-05-19 02:00:00,4.0,SURABAYA
KM TIDAR,VOY_10_2025,15,SURABAYA,2025-05-20 14:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_10_2025,16,TANJUNG PRIOK,2025-05-21 21:00:00,2.0,KIJANG
KM TIDAR,VOY_10_2025,17,KIJANG,2025-05-23 09:00:00,0.0,
KM TIDAR,VOY_11_2025,1,KIJANG,2025-05-23 09:00:00,8.0,TANJUNG PRIOK
KM TIDAR,VOY_11_2025,2,TANJUNG PRIOK,2025-05-25 03:00:00,6.0,SURABAYA
KM TIDAR,VOY_11_2025,3,SURABAYA,2025-05-26 14:00:00,3.0,MAKASSAR
KM TIDAR,VOY_11_2025,4,MAKASSAR,2025-05-28 00:00:00,3.0,BAU-BAU
KM TIDAR,VOY_11_2025,5,BAU-BAU,2025-05-28 19:00:00,2.0,MAUMERE
KM TIDAR,VOY_11_2025,6,MAUMERE,2025-05-29 11:00:00,2.0,LARANTUKA
KM TIDAR,VOY_11_2025,7,LARANTUKA,2025-05-29 19:00:00,1.0,LEWOLEBA
KM TIDAR,VOY_11_2025,8,LEWOLEBA,2025-05-29 22:00:00,1.0,KUPANG
KM TIDAR,VOY_11_2025,9,KUPANG,2025-05-30 07:00:00,4.0,LEWOLEBA
KM TIDAR,VOY_11_2025,10,LEWOLEBA,2025-05-30 19:00:00,1.0,LARANTUKA
KM TIDAR,VOY_11_2025,11,LARANTUKA,2025-05-30 23:00:00,2.0,MAUMERE
KM TIDAR,VOY_11_2025,12,MAUMERE,2025-05-31 07:00:00,2.0,BAU-BAU
KM TIDAR,VOY_11_2025,13,BAU-BAU,2025-05-31 22:00:00,2.0,MAKASSAR
KM TIDAR,VOY_11_2025,14,MAKASSAR,2025-06-01 17:00:00,4.0,SURABAYA
KM TIDAR,VOY_11_2025,15,SURABAYA,2025-06-03 04:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_11_2025,16,TANJUNG PRIOK,2025-06-04 11:00:00,2.0,KIJANG
KM TIDAR,VOY_11_2025,17,KIJANG,2025-06-05 23:00:00,0.0,
