Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM KELUD,VOY_24_2025,4,BELAWAN,2025-06-23 13:00:00,24.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_24_2025,5,TANJUNG BALAI KARIMUN,2025-06-25 12:00:00,1.0,BATAM
KM KELUD,VOY_24_2025,6,BATAM,2025-06-25 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_24_2025,7,TANJUNG PRIOK,2025-06-27 04:00:00,0.0,
KM KELUD,VOY_25_2025,1,TANJUNG PRIOK,2025-06-27 04:00:00,16.0,BATAM
KM KELUD,VOY_25_2025,2,BATAM,2025-06-29 04:00:00,6.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_25_2025,3,TANJUNG BALAI KARIMUN,2025-06-29 13:00:00,1.0,BELAWAN
KM KELUD,VOY_25_2025,4,BELAWAN,2025-06-30 13:00:00,24.0,TANJUNG BALAI KARIMUN
KM KELUD,VOY_25_2025,5,TANJUNG BALAI KARIMUN,2025-07-02 12:00:00,1.0,BATAM
KM KELUD,VOY_25_2025,6,BATAM,2025-07-02 16:00:00,4.0,TANJUNG PRIOK
KM KELUD,VOY_25_2025,7,TANJUNG PRIOK,2025-07-04 04:00:00,0.0,
KM LAWIT,VOY_11_2025,1,KUMAI,2025-06-06 19:00:00,4.0,SURABAYA
KM LAWIT,VOY_11_2025,1,KUMAI,2025-05-23 16:00:00,7.0,SURABAYA
KM LAWIT,VOY_11_2025,2,SURABAYA,2025-06-08 03:00:00,5.0,BENOA
KM LAWIT,VOY_11_2025,2,SURABAYA,2025-05-25 03:00:00,5.0,SAMPIT
KM LAWIT,VOY_11_2025,3,BENOA,2025-06-09 13:00:00,4.0,BIMA
KM LAWIT,VOY_11_2025,3,SAMPIT,2025-05-26 16:00:00,19.0,SEMARANG
KM LAWIT,VOY_11_2025,4,BIMA,2025-06-10 15:00:00,2.0,WAINGAPU
KM LAWIT,VOY_11_2025,4,SEMARANG,2025-05-28 19:00:00,8.0,KUMAI
KM LAWIT,VOY_11_2025,5,WAINGAPU,2025-06-11 08:00:00,3.0,ENDE
KM LAWIT,VOY_11_2025,5,KUMAI,2025-05-30 04:00:00,2.0,SEMARANG
KM LAWIT,VOY_11_2025,6,ENDE,2025-06-11 21:00:00,2.0,KALABAHI
KM LAWIT,VOY_11_2025,6,SEMARANG,2025-05-31 07:00:00,2.0,KARIMUN JAWA
KM LAWIT,VOY_11_2025,7,KALABAHI,2025-06-12 18:00:00,2.0,KUPANG
KM LAWIT,VOY_11_2025,7,KARIMUN JAWA,2025-05-31 16:00:00,25.0,SEMARANG
KM LAWIT,VOY_11_2025,8,KUPANG,2025-06-13 09:00:00,4.0,ROTE
KM LAWIT,VOY_11_2025,8,SEMARANG,2025-06-01 23:00:00,5.0,SAMPIT
KM LAWIT,VOY_11_2025,9,ROTE,2025-06-13 18:00:00,2.0,KUPANG
KM LAWIT,VOY_11_2025,9,SAMPIT,2025-06-03 13:00:00,20.0,SURABAYA
KM LAWIT,VOY_11_2025,10,KUPANG,2025-06-14 01:00:00,4.0,KALABAHI
KM LAWIT,VOY_11_2025,10,SURABAYA,2025-06-05 13:00:00,2.0,KUMAI
KM LAWIT,VOY_11_2025,11,KALABAHI,2025-06-14 18:00:00,2.0,ENDE
KM LAWIT,VOY_11_2025,11,KUMAI,2025-06-06 19:00:00,0.0,
KM LAWIT,VOY_11_2025,12,ENDE,2025-06-15 15:00:00,2.0,WAINGAPU
KM LAWIT,VOY_11_2025,13,WAINGAPU,2025-06-16 03:00:00,3.0,BIMA
KM LAWIT,VOY_11_2025,14,BIMA,2025-06-16 21:00:00,2.0,BENOA
KM LAWIT,VOY_11_2025,15,BENOA,2025-06-17 21:00:00,3.0,SURABAYA
KM LAWIT,VOY_11_2025,16,SURABAYA,2025-06-19 06:00:00,3.0,KUMAI
KM LAWIT,VOY_11_2025,17,KUMAI,2025-06-20 14:00:00,0.0,KUMAI
KM LAWIT,VOY_12_2025,1,KUMAI,2025-06-20 14:00:00,2.0,SURABAYA
KM LAWIT,VOY_12_2025,2,SURABAYA,2025-06-21 20:00:00,5.0,SAMPIT
KM LAWIT,VOY_12_2025,3,SAMPIT,2025-06-23 06:00:00,19.0,SEMARANG
KM LAWIT,VOY_12_2025,4,SEMARANG,2025-06-25 09:00:00,2.0,KUMAI
KM LAWIT,VOY_12_2025,5,KUMAI,2025-06-26 12:00:00,2.0,SEMARANG
KM LAWIT,VOY_12_2025,6,SEMARANG,2025-06-27 15:00:00,6.0,KARIMUN JAWA
KM LAWIT,VOY_12_2025,7,KARIMUN JAWA,2025-06-28 04:00:00,37.0,SEMARANG
KM LAWIT,VOY_12_2025,8,SEMARANG,2025-06-29 23:00:00,4.0,SAMPIT
KM LAWIT,VOY_12_2025,9,SAMPIT,2025-07-01 13:00:00,19.0,SURABAYA
KM LAWIT,VOY_12_2025,10,SURABAYA,2025-07-03 12:00:00,2.0,KUMAI
KM LAWIT,VOY_12_2025,11,KUMAI,2025-07-04 18:00:00,0.0,
KM NGGAPULU,VOY_10_2025,1,TANJUNG PRIOK,2025-05-29 03:00:00,15.0,SURABAYA
KM NGGAPULU,VOY_10_2025,2,SURABAYA,2025-05-30 17:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_10_2025,3,MAKASSAR,2025-06-01 04:00:00,3.0,BAU-BAU
KM NGGAPULU,VOY_10_2025,4,BAU-BAU,2025-06-01 22:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_10_2025,5,NAMLEA,2025-06-03 01:00:00,2.0,AMBON
KM NGGAPULU,VOY_10_2025,6,AMBON,2025-06-03 09:00:00,4.0,TERNATE
KM NGGAPULU,VOY_10_2025,7,TERNATE,2025-06-04 10:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_10_2025,8,JAILOLO,2025-06-04 14:00:00,2.0,BITUNG
KM NGGAPULU,VOY_10_2025,9,BITUNG,2025-06-05 03:00:00,10.0,JAILOLO
KM NGGAPULU,VOY_10_2025,10,JAILOLO,2025-06-05 23:00:00,2.0,TERNATE
KM NGGAPULU,VOY_10_2025,11,TERNATE,2025-06-06 03:00:00,2.0,AMBON
KM NGGAPULU,VOY_10_2025,12,AMBON,2025-06-07 02:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_10_2025,13,NAMLEA,2025-06-07 10:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_10_2025,14,BAU-BAU,2025-06-08 13:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_10_2025,15,MAKASSAR,2025-06-09 06:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_10_2025,16,SURABAYA,2025-06-10 15:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_10_2025,17,TANJUNG PRIOK,2025-06-11 19:00:00,0.0,
KM NGGAPULU,VOY_11_2025,1,TANJUNG PRIOK,2025-06-11 19:00:00,15.0,SURABAYA
KM NGGAPULU,VOY_11_2025,2,SURABAYA,2025-06-13 13:00:00,4.0,MAKASSAR
KM NGGAPULU,VOY_11_2025,3,MAKASSAR,2025-06-14 22:00:00,4.0,BAU-BAU
KM NGGAPULU,VOY_11_2025,4,BAU-BAU,2025-06-15 16:00:00,2.0,NAMLEA
KM NGGAPULU,VOY_11_2025,5,NAMLEA,2025-06-16 17:00:00,2.0,AMBON
KM NGGAPULU,VOY_11_2025,6,AMBON,2025-06-17 01:00:00,4.0,TERNATE
KM NGGAPULU,VOY_11_2025,7,TERNATE,2025-06-18 01:00:00,2.0,JAILOLO
KM NGGAPULU,VOY_11_2025,8,JAILOLO,2025-06-18 05:00:00,2.0,BITUNG
KM NGGAPULU,VOY_11_2025,9,BITUNG,2025-06-18 16:00:00,11.0,JAILOLO
KM NGGAPULU,VOY_11_2025,10,JAILOLO,2025-06-19 13:00:00,2.0,TERNATE
KM NGGAPULU,VOY_11_2025,11,TERNATE,2025-06-19 17:00:00,2.0,AMBON
KM NGGAPULU,VOY_11_2025,12,AMBON,2025-06-20 15:00:00,3.0,NAMLEA
KM NGGAPULU,VOY_11_2025,13,NAMLEA,2025-06-20 23:00:00,2.0,BAU-BAU
KM NGGAPULU,VOY_11_2025,14,BAU-BAU,2025-06-21 23:00:00,2.0,MAKASSAR
KM NGGAPULU,VOY_11_2025,15,MAKASSAR,2025-06-22 17:00:00,3.0,SURABAYA
KM NGGAPULU,VOY_11_2025,16,SURABAYA,2025-06-24 00:00:00,3.0,TANJUNG PRIOK
KM NGGAPULU,VOY_11_2025,17,TANJUNG PRIOK,2025-06-25 05:00:00,0.0,
KM PANGRANGO,VOY_12_2025,1,AMBON,2025-06-05 12:00:00,29.0,BANDA
KM PANGRANGO,VOY_12_2025,2,BANDA,2025-06-07 07:00:00,33.0,AMBON
KM PANGRANGO,VOY_12_2025,3,AMBON,2025-06-09 06:00:00,14.0,NAMROLE
KM PANGRANGO,VOY_12_2025,4,NAMROLE,2025-06-10 07:00:00,2.0,AMBON
KM PANGRANGO,VOY_12_2025,5,AMBON,2025-06-10 20:00:00,4.0,BANDA
KM PANGRANGO,VOY_12_2025,6,BANDA,2025-06-11 14:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_12_2025,7,SAUMLAKI,2025-06-12 21:00:00,4.0,BANDA
KM PANGRANGO,VOY_12_2025,8,BANDA,2025-06-14 06:00:00,2.0,AMBON
KM PANGRANGO,VOY_12_2025,9,AMBON,2025-06-14 22:00:00,19.0,BANDA
KM PANGRANGO,VOY_12_2025,10,BANDA,2025-06-16 07:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_12_2025,11,SAUMLAKI,2025-06-17 14:00:00,4.0,BANDA
KM PANGRANGO,VOY_12_2025,12,BANDA,2025-06-18 23:00:00,2.0,AMBON
KM PANGRANGO,VOY_12_2025,13,AMBON,2025-06-19 15:00:00,0.0,
KM PANGRANGO,VOY_13_2025,1,AMBON,2025-06-19 15:00:00,26.0,BANDA
KM PANGRANGO,VOY_13_2025,2,BANDA,2025-06-21 07:00:00,33.0,AMBON
KM PANGRANGO,VOY_13_2025,3,AMBON,2025-06-23 06:00:00,14.0,NAMROLE
KM PANGRANGO,VOY_13_2025,4,NAMROLE,2025-06-24 07:00:00,2.0,AMBON
KM PANGRANGO,VOY_13_2025,5,AMBON,2025-06-24 20:00:00,4.0,BANDA
KM PANGRANGO,VOY_13_2025,6,BANDA,2025-06-25 14:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_13_2025,7,SAUMLAKI,2025-06-26 21:00:00,4.0,BANDA
KM PANGRANGO,VOY_13_2025,8,BANDA,2025-06-28 06:00:00,2.0,AMBON
KM PANGRANGO,VOY_13_2025,9,AMBON,2025-06-28 22:00:00,19.0,BANDA
KM PANGRANGO,VOY_13_2025,10,BANDA,2025-06-30 07:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_13_2025,11,SAUMLAKI,2025-07-01 14:00:00,4.0,BANDA
KM PANGRANGO,VOY_13_2025,12,BANDA,2025-07-02 23:00:00,2.0,AMBON
KM PANGRANGO,VOY_13_2025,13,AMBON,2025-07-03 15:00:00,0.0,
KM SANGIANG,VOY_11_2025,1,SEMARANG,2025-05-26 08:00:00,614.0,AMBON
KM SANGIANG,VOY_11_2025,2,AMBON,2025-06-26 15:00:00,12.0,NAMLEA
KM SANGIANG,VOY_11_2025,3,NAMLEA,2025-06-27 14:00:00,3.0,SANANA
KM SANGIANG,VOY_11_2025,4,SANANA,2025-06-28 06:00:00,2.0,BACAN
KM SANGIANG,VOY_11_2025,5,BACAN,2025-06-29 02:00:00,2.0,TERNATE
KM SANGIANG,VOY_11_2025,6,TERNATE,2025-06-29 14:00:00,2.0,BITUNG
KM SANGIANG,VOY_11_2025,7,BITUNG,2025-06-30 09:00:00,0.0,
KM TIDAR,VOY_12_2025,1,KIJANG,2025-06-05 23:00:00,3.0,TANJUNG PRIOK
KM TIDAR,VOY_12_2025,2,TANJUNG PRIOK,2025-06-07 12:00:00,6.0,SURABAYA
KM TIDAR,VOY_12_2025,3,SURABAYA,2025-06-08 23:00:00,3.0,MAKASSAR
KM TIDAR,VOY_12_2025,4,MAKASSAR,2025-06-10 09:00:00,3.0,BAU-BAU
KM TIDAR,VOY_12_2025,5,BAU-BAU,2025-06-11 04:00:00,2.0,MAUMERE
KM TIDAR,VOY_12_2025,6,MAUMERE,2025-06-11 20:00:00,2.0,LARANTUKA
KM TIDAR,VOY_12_2025,7,LARANTUKA,2025-06-12 04:00:00,1.0,LEWOLEBA
KM TIDAR,VOY_12_2025,8,LEWOLEBA,2025-06-12 07:00:00,1.0,KUPANG
KM TIDAR,VOY_12_2025,9,KUPANG,2025-06-12 16:00:00,4.0,LEWOLEBA
KM TIDAR,VOY_12_2025,10,LEWOLEBA,2025-06-13 04:00:00,1.0,LARANTUKA
KM TIDAR,VOY_12_2025,11,LARANTUKA,2025-06-13 08:00:00,2.0,MAUMERE
KM TIDAR,VOY_12_2025,12,MAUMERE,2025-06-13 16:00:00,2.0,BAU-BAU
KM TIDAR,VOY_12_2025,13,BAU-BAU,2025-06-14 07:00:00,2.0,MAKASSAR
KM TIDAR,VOY_12_2025,14,MAKASSAR,2025-06-15 02:00:00,4.0,SURABAYA
KM TIDAR,VOY_12_2025,15,SURABAYA,2025-06-16 12:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_12_2025,16,TANJUNG PRIOK,2025-06-17 19:00:00,2.0,KIJANG
KM TIDAR,VOY_12_2025,17,KIJANG,2025-06-19 07:00:00,0.0,
KM TIDAR,VOY_13_2025,1,KIJANG,2025-06-19 07:00:00,10.0,TANJUNG PRIOK
KM TIDAR,VOY_13_2025,2,TANJUNG PRIOK,2025-06-21 03:00:00,9.0,SURABAYA
KM TIDAR,VOY_13_2025,3,SURABAYA,2025-06-22 17:00:00,3.0,MAKASSAR
KM TIDAR,VOY_13_2025,4,MAKASSAR,2025-06-24 03:00:00,3.0,BAU-BAU
KM TIDAR,VOY_13_2025,5,BAU-BAU,2025-06-24 22:00:00,2.0,MAUMERE
KM TIDAR,VOY_13_2025,6,MAUMERE,2025-06-25 14:00:00,2.0,LARANTUKA
KM TIDAR,VOY_13_2025,7,LARANTUKA,2025-06-25 23:00:00,2.0,LEWOLEBA
KM TIDAR,VOY_13_2025,8,LEWOLEBA,2025-06-26 04:00:00,2.0,KUPANG
KM TIDAR,VOY_13_2025,9,KUPANG,2025-06-26 14:00:00,5.0,LEWOLEBA
KM TIDAR,VOY_13_2025,10,LEWOLEBA,2025-06-27 03:00:00,1.0,LARANTUKA
KM TIDAR,VOY_13_2025,11,LARANTUKA,2025-06-27 07:00:00,2.0,MAUMERE
KM TIDAR,VOY_13_2025,12,MAUMERE,2025-06-27 15:00:00,2.0,BAU-BAU
KM TIDAR,VOY_13_2025,13,BAU-BAU,2025-06-28 06:00:00,2.0,MAKASSAR
KM TIDAR,VOY_13_2025,14,MAKASSAR,2025-06-29 01:00:00,4.0,SURABAYA
KM TIDAR,VOY_13_2025,15,SURABAYA,2025-06-30 12:00:00,2.0,TANJUNG PRIOK
KM TIDAR,VOY_13_2025,16,TANJUNG PRIOK,2025-07-01 19:00:00,2.0,KIJANG
KM TIDAR,VOY_13_2025,17,KIJANG,2025-07-03 07:00:00,0.0,
KM WILIS,VOY_12_2025,1,BATULICIN,2025-06-03 15:00:00,27.0,MAKASSAR
KM WILIS,VOY_12_2025,2,MAKASSAR,2025-06-06 00:00:00,8.0,LABUAN BAJO
KM WILIS,VOY_12_2025,3,LABUAN BAJO,2025-06-07 08:00:00,1.0,BIMA
KM WILIS,VOY_12_2025,4,BIMA,2025-06-07 18:00:00,1.0,WAIKELO
KM WILIS,VOY_12_2025,5,WAIKELO,2025-06-08 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_12_2025,6,WAINGAPU,2025-06-08 16:00:00,4.0,ENDE
KM WILIS,VOY_12_2025,7,ENDE,2025-06-09 07:00:00,2.0,KUPANG
KM WILIS,VOY_12_2025,8,KUPANG,2025-06-10 01:00:00,8.0,KALABAHI
KM WILIS,VOY_12_2025,9,KALABAHI,2025-06-11 02:00:00,12.0,KUPANG
KM WILIS,VOY_12_2025,10,KUPANG,2025-06-12 06:00:00,8.0,ENDE
KM WILIS,VOY_12_2025,11,ENDE,2025-06-13 06:00:00,2.0,WAINGAPU
KM WILIS,VOY_12_2025,12,WAINGAPU,2025-06-13 19:00:00,2.0,WAIKELO
KM WILIS,VOY_12_2025,13,WAIKELO,2025-06-14 06:00:00,1.0,BIMA
KM WILIS,VOY_12_2025,14,BIMA,2025-06-14 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_12_2025,15,LABUAN BAJO,2025-06-15 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_12_2025,16,MAKASSAR,2025-06-16 06:00:00,3.0,BATULICIN
KM WILIS,VOY_12_2025,17,BATULICIN,2025-06-17 15:00:00,0.0,
KM WILIS,VOY_13_2025,1,BATULICIN,2025-06-17 15:00:00,29.0,MAKASSAR
KM WILIS,VOY_13_2025,2,MAKASSAR,2025-06-20 02:00:00,6.0,LABUAN BAJO
KM WILIS,VOY_13_2025,3,LABUAN BAJO,2025-06-21 08:00:00,1.0,BIMA
KM WILIS,VOY_13_2025,4,BIMA,2025-06-21 18:00:00,1.0,WAIKELO
KM WILIS,VOY_13_2025,5,WAIKELO,2025-06-22 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_13_2025,6,WAINGAPU,2025-06-22 16:00:00,4.0,ENDE
KM WILIS,VOY_13_2025,7,ENDE,2025-06-23 07:00:00,2.0,KUPANG
KM WILIS,VOY_13_2025,8,KUPANG,2025-06-24 01:00:00,8.0,KALABAHI
KM WILIS,VOY_13_2025,9,KALABAHI,2025-06-25 02:00:00,12.0,KUPANG
KM WILIS,VOY_13_2025,10,KUPANG,2025-06-26 06:00:00,8.0,ENDE
KM WILIS,VOY_13_2025,11,ENDE,2025-06-27 06:00:00,2.0,WAINGAPU
KM WILIS,VOY_13_2025,12,WAINGAPU,2025-06-27 19:00:00,2.0,WAIKELO
KM WILIS,VOY_13_2025,13,WAIKELO,2025-06-28 06:00:00,1.0,BIMA
KM WILIS,VOY_13_2025,14,BIMA,2025-06-28 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_13_2025,15,LABUAN BAJO,2025-06-29 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_13_2025,16,MAKASSAR,2025-06-30 06:00:00,3.0,BATULICIN
KM WILIS,VOY_13_2025,17,BATULICIN,2025-07-01 15:00:00,0.0,
KM BINAIYA,VOY_10_2025,1,TANJUNG PRIOK,2025-05-22 14:00:00,555.0,MAKASSAR
KM BINAIYA,VOY_10_2025,5,MAKASSAR,2025-06-17 16:00:00,6.0,PARE-PARE
KM BINAIYA,VOY_10_2025,8,PARE-PARE,2025-06-18 05:00:00,2.0,BONTANG
KM BINAIYA,VOY_10_2025,9,BONTANG,2025-06-19 10:00:00,3.0,AWERANGE
KM BINAIYA,VOY_10_2025,10,AWERANGE,2025-06-20 16:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_10_2025,11,MAKASSAR,2025-06-21 00:00:00,4.0,LABUAN BAJO
KM BINAIYA,VOY_10_2025,12,LABUAN BAJO,2025-06-21 23:00:00,0.0,
KM BINAIYA,VOY_11_2025,1,LABUAN BAJO,2025-06-21 23:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_11_2025,2,MAKASSAR,2025-06-22 20:00:00,5.0,PARE-PARE
KM BINAIYA,VOY_11_2025,3,PARE-PARE,2025-06-23 08:00:00,2.0,BONTANG
KM BINAIYA,VOY_11_2025,4,BONTANG,2025-06-24 13:00:00,3.0,PARE-PARE
KM BINAIYA,VOY_11_2025,5,PARE-PARE,2025-06-25 19:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_11_2025,6,MAKASSAR,2025-06-26 04:00:00,5.0,LABUAN BAJO
KM BINAIYA,VOY_11_2025,7,LABUAN BAJO,2025-06-27 05:00:00,2.0,BIMA
KM BINAIYA,VOY_11_2025,8,BIMA,2025-06-27 15:00:00,1.0,BENOA
KM BINAIYA,VOY_11_2025,9,BENOA,2025-06-28 15:00:00,4.0,BIMA
KM BINAIYA,VOY_11_2025,10,BIMA,2025-06-29 18:00:00,3.0,WAINGAPU
KM BINAIYA,VOY_11_2025,11,WAINGAPU,2025-06-30 11:00:00,2.0,ENDE
KM BINAIYA,VOY_11_2025,12,ENDE,2025-06-30 22:00:00,2.0,KUPANG
KM BINAIYA,VOY_11_2025,13,KUPANG,2025-07-01 13:00:00,4.0,ENDE
KM BINAIYA,VOY_11_2025,14,ENDE,2025-07-02 06:00:00,2.0,WAINGAPU
KM BINAIYA,VOY_11_2025,15,WAINGAPU,2025-07-02 17:00:00,2.0,BIMA
KM BINAIYA,VOY_11_2025,16,BIMA,2025-07-03 09:00:00,1.0,BENOA
KM BINAIYA,VOY_11_2025,17,BENOA,2025-07-04 09:00:00,0.0,
KM BK RAYA,VOY_12_2024,1,TANJUNG PRIOK,2025-05-29 17:00:00,7.0,BLINYU
KM BK RAYA,VOY_12_2024,2,BLINYU,2025-05-31 04:00:00,1.0,KIJANG
KM BK RAYA,VOY_12_2024,3,KIJANG,2025-05-31 20:00:00,3.0,LETUNG
KM BK RAYA,VOY_12_2024,4,LETUNG,2025-06-01 12:00:00,1.0,TAREMPA
KM BK RAYA,VOY_12_2024,5,TAREMPA,2025-06-01 17:00:00,2.0,NATUNA
KM BK RAYA,VOY_12_2024,6,NATUNA,2025-06-02 06:00:00,3.0,MIDAI
KM BK RAYA,VOY_12_2024,7,MIDAI,2025-06-02 13:00:00,2.0,SERASAN
KM BK RAYA,VOY_12_2024,8,SERASAN,2025-06-02 23:00:00,3.0,PONTIANAK
KM BK RAYA,VOY_12_2024,9,PONTIANAK,2025-06-03 21:00:00,2.0,SURABAYA
KM BK RAYA,VOY_12_2024,10,SURABAYA,2025-06-05 21:00:00,4.0,PONTIANAK
KM BK RAYA,VOY_12_2024,11,PONTIANAK,2025-06-08 01:00:00,1.0,SERASAN
KM BK RAYA,VOY_12_2024,12,SERASAN,2025-06-08 16:00:00,2.0,MIDAI
KM BK RAYA,VOY_12_2024,13,MIDAI,2025-06-09 02:00:00,1.0,NATUNA
